SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20220518|G85158106|STNE|61|STONECO LTD CL A (CYM)|8.90
20220518|G8588X103|SGHC|8123|SUPER GROUP SGHC LTD COM|8.95
20220518|G8588X111|SGHCWS|5334|SUPER GROUP SGHC LTD WT EXP|2.00
20220518|G8601N108|SVFC|13511|SVF INVT CORP 3 CLASS A (CYM) |9.95
20220518|G86302109|SWVL|68106|SWVL HLDGS CORP COM CL A (VGB)|5.72
20220518|G86302117|SWVLW|13684|SWVL HLDGS CORP WT EXP (VGB)|0.60
20220518|G8656T125|TLGYW|100|TLGY ACQUISITION CORP WT EXP (|0.15
20220518|G86659102|TLOFF|20000|TALON METALS CORP (VIRGIN ISLA|0.45
20220518|G8675N125|TGAAW|3000|TARGET GLOBAL ACQUISITION I CO|0.25
20220518|G8675V119|TAOP|3298|TAPPING INC, BVI ORDINARY SHAR|1.30
20220518|G8675X123|TANH|48451|TANTECH HLDGS LTD COM SHS NEW |0.28
20220518|G87077114|VCXBWS|551|10X CAP VENTURE ACQUISITION CO|0.15
20220518|G87119106|TETE|800|TECHNOLOGY & TELECOMMUNICATION|9.98
20220518|G87119114|TETEW|90|TECHNOLOGY & TELECOMMUNICATION|0.19
20220518|G87264100|TGLS|1|TECNOGLASS INC COM|22.00
20220518|G88672111|TINVWS|2524|TIGA ACQUISITION CORP WT EXP 1|1.01
20220518|G88912103|TLSA|196|TIZIANA LIFE SCIENCES LTD (BMU|0.90
20220518|G88935120|USCTW|995|TKB CRITICAL TECHNOLOGIES 1 WT|0.23
20220518|G89479102|TRMD|550|TORM PLC SHS CL A|12.65
20220518|G8994E103|TT|61|TRANE TECHNOLOGIES PLC SHS (IR|136.81
20220518|G9R16L126|VMCAU|130|VALUENCE MERGER CORP I UNIT 1 |10.11
20220518|G9001E128|LILAK|10708|LIBERTY LATIN AMER LTD CL C (B|9.46
20220518|G9078F206|TRTNPRD|2667|TRITON INTL LTD PERP PREF SHAR|24.51
20220518|G9094C104|TROO|8|TROOPS, INC. ORDINARY SHARES|3.00
20220518|G9103H102|TRIRF|93|TRITERRAS INC|1.06
20220518|G9108L173|TNP|124|TSAKOS ENERGY NAVIGATION LTD|11.53
20220518|G9151L120|TRCAWS|214|TWIN RIDGE CAP ACQUISITION COR|0.15
20220518|G9320Z117|VHNAW|400|VAHANNA TECH EDGE ACQ I CORP. |0.17
20220518|G9329Z100|VNTR|171|VENATOR MATLS PLC SHS (GBR)|1.87
20220518|G9420F110|VENAW|206|VENUS ACQ CORP USD RED WTS TO |0.10
20220518|G9440A109|VSTA|1|VASTA PLATFORM LTD CLASS A (CY|4.30
20220518|G9440B115|VCKAW|1454|VICKERS VANTAGE CORP I WT EXP |0.26
20220518|G9440D103|VTRU|372|VITRU LTD COM (CYM)|15.50
20220518|G9442G104|UPC|45|UNIVERSE PHARMACEUTICALS INC U|1.02
20220518|G9444H100|VYGG|1|VY GLOBAL GROWTH CL A SHS|9.86
20220518|G9451V109|VINP|58|VINCI PARTNERS INVTS LTD COM C|11.02
20220518|G9456A100|GLNG|4895|GOLAR LNG LTD (BERMUDA)|23.43
20220518|G9460C100|WALD|1711|WALDENCAST ACQUISITION CORP CL|9.88
20220518|G9460G101|VAL|947|VALARIS LTD COM (BMU)|59.52
20220518|G9460M124|WPCBWS|367|WARBURG PINCUS CAP CORP I-B|0.28
20220518|G9461D115|WPCAWS|100|WARBURG PINCUS CAP CORP I-A|0.35
20220518|G9471C107|EVTL|18208|VERTICAL AEROSPACE LTD SHS|6.07
20220518|G9473A117|UTAAW|6396|UTA ACQUISITION CORP WT EXP 10|0.44
20220518|G9491K105|GGR|1203|GOGORO INC.USD ORD SHS (CYM)|5.29
20220518|G9491K113|GGROW|2081|GOGORO INC.USD WTS (CYM)|0.71
20220518|G9525W109|WEJO|7892|WEJO GROUP LTD COM (BMU)|1.96
20220518|G9618E107|WTM|19|WHITE MOUNTAINS INSRN GRP,LTD |1192.08
20220518|G96629103|WTW|33|WILLIS TOWERS WATSON PUB LTD C|207.21
20220518|G97775103|WWAC|523|WORLDWIDE WEBB ACQ.CORP CL A O|9.82
20220518|G98239109|XP|699|XP INC CL A (CYM)|20.00
20220518|G9829R103|XTGRF|3000|XTRA-GOLD RESOURCES CORP COM S|0.69
20220518|G9831X122|XPAXW|440|XPAC ACQUISITION CORP WT EXP (|0.20
20220518|G9892K100|ZKIN|1137|ZK INTL GROUP CO LTD SHS (VGB)|0.97
20220518|G9897X107|ZCMD|6174|ZHONGCHAO INC USD CL A ORD SHS|1.14
20220518|H00263105|ACIU|89|AC IMMUNE SA SHS (CHE)|3.10
20220518|H01301128|ALC|248|ALCON INC. ORDINARY SHARES (CH|72.13
20220518|H17182108|CRSP|19|CRISPR THERAPEUTICS AG NAMEN A|54.36
20220518|H50430232|LOGI|86|LOGITECH INTERNATIONAL S.A .OR|61.28
20220518|H5861P103|OBSV|130631|OBSEVA SA COM SHS (CHE)|1.65
20220518|H5919C104|ONON|266726|ON HLDG AG NAMEN AKT A (CHE)|20.61
20220518|H8088L103|SRAD|2858|SPORTRADAR GROUP AG CL A (CHE)|10.21
20220518|H82027105|SOPH|26287|SOPHIA GENETICS SA SHS (CHE)|4.98
20220518|L02235106|AMBP|210210|ARDAGH METAL PACKAGING S A|6.37
20220518|L0423Q108|ARVL|10095|ARRIVAL GROUP COM (LUX)|2.00
20220518|L6388F110|TIGO|3|MILLICOM INTL CELLULAR SA REG |23.50
20220518|L6673X107|NGMS|1095|NEOGAMES S A SHS USD (LUX)|13.13
20220518|L67359106|NEXA|2139|NEXA RES S A COM (LUX)|8.51
20220518|L8681T102|SPOT|5|SPOTIFY TECHNOLOGY S A SHS (LU|105.06
20220518|M0740A108|DRTS|4439|ALPHA TAU MED LTD ORD SHS (ISR|6.22
20220518|M0854Q105|ALLT|1250|ALLOT LTD ORD SHS|5.10
20220518|M1R95N100|ARBE|550|ARBE ROBOTICS LTD ORD SHS (ISR|6.22
20220518|M1R95N118|ARBEW|528|ARBE ROBOTICS LTD WT EXP (ISR)|0.87
20220518|M15342104|AUDC|165|AUDIOCODES LTD|22.00
20220518|M2R51X116|CLGN|13821|COLLPLANT BIOTECHNOLOGIES SHS |9.14
20220518|M20791105|CAMT|51|CAMTEK LTD.|28.19
20220518|M2196U109|CELJF|3000|CELLCOM ISRAEL LTD ORD SHS (IS|5.64
20220518|M2197Q107|CLBT|3255|CELLEBRITE DI LTD CL A ORD SHS|4.72
20220518|M22013102|CRNT|15737|CERAGON NETWORKS LTD|1.80
20220518|M22465104|CHKP|1770|CHECK POINT SOFTWR TECHNLS LTD|124.01
20220518|M2361E203|CHEK|25433|CHECK-CAP LTD ORD SHS (ISR)|0.36
20220518|M25133105|CGNT|217|COGNYTE SOFTWARE LTD ORD SHS|7.27
20220518|M25722105|CGEN|3085|COMPUGEN LTD|2.03
20220518|M2682V108|CYBR|48833|CYBERARK SOFTWARE LTD. ORDINAR|130.64
20220518|M26895132|CYRN|1971|CYREN LTD SHS NEW (ISR)|2.05
20220518|M3760D101|ESLT|250|ELBIT SYSTEMS LTD|212.13
20220518|M4R82T106|FVRR|15135|FIVERR INTL LTD ORD SHS (ISR) |41.68
20220518|M40184208|ELTK|9|ELTEK LTD PETACH TIKVA ISRAEL |3.81
20220518|M47238106|GLMD|177|GALMED PHARMACEUTICALS LTD. SH|0.58
20220518|M4793C102|GZTGF|100|GAZIT GLOBE LTD ORD SHS (ISR) |7.96
20220518|M5R635108|INVZ|5001|INNOVIZ TECHNOLOGIES LTD SHS (|4.35
20220518|M5R75Y101|IS|3719362|IRONSOURCE LTD CL A ORD SHS (I|2.80
20220518|M5216V106|GLBE|701|GLOBAL-E ONLINE LTD ORD SHS (I|22.57
20220518|M53071136|ICCM|1152|ICECURE MED LTD SHS NEW(ISR)|2.13
20220518|M53213100|ICL|3555|ICL GROUP LTD|12.47
20220518|M53637118|IINNW|1401|INSPIRA TECHNOLOGIES OXY B H N|0.30
20220518|M549GJ111|INCR|2|INTERCURE LTD COM NEW (ISRAEL)|7.18
20220518|M56595206|IGLDF|4746|INTERNET GOLD-GOLDEN LINES LTD|4.00
20220518|M6S89X179|MTTCF|926640|MEATTECH 3D LTD SHARE(ISR)|1.04
20220518|M6372Q113|KRNT|82|KORNIT DIGITAL LTD ORD SHS (IS|46.38
20220518|M68057104|MTEK|701|MARIS - TECH LTD SHS (ISR)|1.08
20220518|M7S64H106|MNDY|560|MONDAY COM LTD SHS IRS|105.88
20220518|M70700105|NNOX|1720|NANO-X IMAGING LTD ORD SHS (IS|10.00
20220518|M7516K103|NVMI|28|NOVA LTD SHS (ISR)|102.48
20220518|M77798102|PRFX|3878|PAINREFORM LTD ORD SHS (ISR)|0.87
20220518|M8T77E105|SNT|1|SENSTAR TECHNOLOGIES LTD COM (|2.11
20220518|M8186D106|RVSN|68|RAIL VISION LTD SHARE(ISR)|1.19
20220518|M8186D114|RVSNW|202|RAIL VISION LTD WARRANT (ISR)0|0.21
20220518|M81865111|RDCM|7381|RADCOM LTD ORD SHS|11.10
20220518|M81873107|RDWR|200|RADWARE LTD|24.20
20220518|M8216R109|RSKD|413|RISKIFIED LTD ORD SHS CL A (IS|5.30
20220518|M82618105|SPRC|46|SCISPARC LTD COM (ISR)|2.85
20220518|M8287R103|REE|15581|REE AUTOMOTIVE LTD ORD SHS CL |1.87
20220518|M84137104|SMWB|16394|SIMILARWEB LTD SHS (ISR)|9.03
20220518|M85548101|SSYS|9951|STRATASYS LTD ORD SHS (ISRAEL)|19.30
20220518|M87095119|SPCB|884|SUPERCOM, LTD. NEW ORDINARY SH|0.36
20220518|M8737E108|TARO|187|TARO PHARMACEUTICAL INDS LTD|37.74
20220518|M8744T106|TBLA|23803|TABOOLA COM LTD ORD SHS (ISR) |3.00
20220518|M9607U115|VLN|45051|VALENS SEMICONDUCTOR LTD SHS (|3.25
20220518|M96883109|VBLT|2914|VASCULAR BIOGENICS LTD ORD SHS|1.54
20220518|M97628107|WKME|8184|WALKME LTD ORD SHS (ISR)|11.89
20220518|N00985106|AER|52|AERCAP HOLDINGS NV ORD SHS|48.20
20220518|N0731H103|ATAI|27112|ATAI LIFE SCIENCES N V SHS (NL|4.12
20220518|N0796A100|ALLG|20715|ATHENA PUBCO B V ORD SHS|8.75
20220518|N1976T109|CNTG|558|CENTOGENE N V COM SHS USD (NLD|3.20
20220518|N22717107|CLB|3|CORE LABS N.V.|24.47
20220518|N2451R105|CVAC|552|CUREVAC N V CUREVAC N V IN CON|17.30
20220518|N30577105|ZGN|1214|ERMENEGILDO ZEGNA N V SHS (NLD|10.22
20220518|N3144W105|XPRO|1143|EXPRO GROUP HLDGS NV COM (NLD)|13.27
20220518|N44821101|IFRX|24569|INFLARX N V COM (NLD)|1.48
20220518|N51517105|LVTX|99|LAVA THERAPEUTICS N V SHS (NLD|3.52
20220518|N52586109|LILM|683|LILIUM N.V. CORP CL A (NLD)|3.11
20220518|N5436L101|MYNZ|227|MAINZ BIOMED B V SHS EUR (NLD)|11.91
20220518|N72482123|QGEN|41519|QIAGEN NV|45.89
20220518|N80029106|SSU|63635|SIGNA SPORTS UTD BV SHS (NLD) |7.20
20220518|N80029114|SSUWS|181|SIGNA SPORTS UTD BV WT EXP (NL|0.23
20220518|N82405106|STLA|81555|STELLANTIS N V SHS|14.57
20220518|N94209108|WBX|43|WALLBOX N V SHS CL A (NLD)|10.92
20220518|N94209116|WBXWS|2013|WALLBOX N V WT EXP (NLD)|1.91
20220518|P73398102|NYMX|563|NYMOX PHARMACEUTICAL CORP COM |1.37
20220518|P73684113|OSW|1|ONESPAWORLD HLDGS LTD COM SHS |9.64
20220518|Q29985118|COPHF|9339|CRESO PHARMA LTD SHS (AUS)|0.03
20220518|Q4867H223|IMRNW|2272|IMMURON LTD WT EXP 05/12/22|0.28
20220518|Q49376108|IMTE|2140|INTEGRATED MEDIA TECHNOLOGY LT|5.43
20220518|Q4982L109|IREN|382525|IRIS ENERGY LTD SHS (AUS)|5.92
20220518|Q53517126|KNEOF|3176651|KNEOMEDIA LTD SHS FULLY PAID|.
20220518|Q56120118|LCFYW|100|LOCAFY LIMITED WARRANT (AUS)|0.25
20220518|Q6519V120|CENN|90718|CENNTRO ELECTRIC GROUP LIMITED|1.85
20220518|Q69170134|NVAAF|52919|NOVA MINERALS LTD SHS NEW (AUS|0.43
20220518|Q7099Q101|OKPRF|15900|OKAPI RES LTD ORDINARY FULLY P|0.20
20220518|Q86618107|TGMGF|492557|THETA GOLD MINES LTD ORDINARY |0.06
20220518|Q89776100|TMRFF|62|TEMPUS RES LTD SHS (AUSTRALIA)|0.06
20220518|Q9049F102|TNYYF|152076|TINYBEANS GROUP PTY LTD|0.23
20220518|Q9225T108|DCFC|4065|TRITIUM DCFC LTD ORD SHS (AUS)|8.01
20220518|T9224W109|STVN|11387|STEVANATO GROUP S P A HS USD (|15.26
20220518|V0195Q103|AFMJF|4778|ALPHAMIN RES CORP (MAURITIUS) |0.84
20220518|Y0207T100|ASC|345|ARDMORE SHIPPING CORP COM MARS|7.62
20220518|Y0436Q109|ATCO|127|ATLAS CORP COM (MHL)|12.53
20220518|Y0436Q158|ATCOPRI|1752|ATLAS CORP PERP PFD SER I FIXE|25.67
20220518|Y11082206|CPLP|311|CAPITAL PRODUCT PARTNERS L P P|15.67
20220518|Y1146L125|CTRM|29086|CASTOR MARITIME INC SHS|2.05
20220518|Y1771G102|CMRE|1444|COSTAMARE INC COM STK (MHL)|13.80
20220518|Y2065G121|DHT|257|DHT HOLDING, INC NEW|5.65
20220518|Y2074E109|EQOS|114|EQONEX LTD COM (SGP)|1.31
20220518|Y2106R110|LPG|711|DORIAN LPG LTD COM STK (MHL)|15.55
20220518|Y2187A150|EGLE|372|EAGLE BULK SHIPPING INC SHS NE|64.99
20220518|Y2188B124|DLNGPRB|307|DYNAGAS LNG PARTNERS LP PREF U|23.61
20220518|Y23592135|ESEA|2757|EUROSEAS LTD SHS NEW 2019 (MHL|24.02
20220518|Y2687W124|GLOPPRB|678|GASLOG PARTNERS LP PERP PREF U|25.33
20220518|Y2711Y112|GIGM|5831|GIGAMEDIA LIMITED ORD SHS NEW |1.51
20220518|Y27183121|GSLPRB|81|GLOBAL SHIP LEASE INC NEW DEPO|25.78
20220518|Y27183600|GSL|100|GLOBAL SHIP LEASE, INC. COM CL|22.64
20220518|Y27265126|GLBS|2430|GLOBUS MARITIME LIMITED COM PA|2.11
20220518|Y28895103|GRIN|231|GRINDROD SHIPPING HLDGS LTD SH|26.28
20220518|Y3005A109|GNS|3550|GENIUS GROUP LTD SHS (SGP)|6.00
20220518|Y3262R118|HMLPPRA|1081|HOEGH LNG PARTNERS LP CUM RED |23.15
20220518|Y3894J104|IMPP|3271055|IMPERIAL PETE INC|0.50
20220518|Y4600W108|KARO|621|KAROOOOO LTD ORD SHS (SGP)|25.85
20220518|Y48125101|KNOP|290|KNOT OFFSHORE PARTNERS LP COM |16.88
20220518|Y6430L103|OP|9849|OCEANPAL INC COM (MHL)|0.63
20220518|Y71726114|PXSAP|184|PYXIS TANKERS INC SER A CUM CO|18.25
20220518|Y71726130|PXS|12797|PYXIS TANKERS INC COM|2.76
20220518|Y73760194|SHIP|49974|SEANERGY MARITIME HOLDINGS COR|1.17
20220518|Y7388L103|SB|882|SAFE BULKERS INC COM STK (MH) |4.24
20220518|Y7388L129|SBPRC|463|SAFE BULKERS, INC CUM RED PERP|25.34
20220518|Y7542C130|STNG|8606|SCORPIO TANKERS INC COM NEW|28.79
20220518|Y8162K204|SBLK|200|STAR BULK CARRIERS CORP SH PAR|31.81
20220518|Y8564M113|SEALPRA|12|SEAPEAK LLC PERP PFD UNIT SER |25.01
20220518|Y8564M204|SEALPRB|2166|SEAPEAK LLC PARTNERS PERP PFD |24.98
20220518|Y8565N300|TNK|81|TEEKAY TANKERS LTD SHS A NEW|18.60
20220518|Y95308105|WVE|7438|WAVE LIFE SCIENCES LTD ORD SHS|1.27
20220518|000304105|AACAY|3426|AAC TECHNOLOGIES HOLDINGS INC |2.13
20220518|000375204|ABB|29863|ABB LTD ADS ( 1 REG SHS)|29.32
20220518|00085X113|ASPAW|400|ABRI SPAC I INC WT EXP 09/18/2|0.22
20220518|000868109|ACNB|1|ACNB CORP|32.20
20220518|001040104|AFAQ|85594|AF ACQUISITION CORP CL A (DE) |9.74
20220518|001055102|AFL|39070|AFLAC INC|57.24
20220518|00110G408|BTAL|2405|AGF INVTS TR AGFIQ US MKT NEUT|20.48
20220518|00110G887|DIVA|925|AGF INVTS TR AGFIQ HEDGED DIVI|27.24
20220518|001228204|MITTPRA|1186|AG MTG INVT TR INC8.25% PFD SE|20.25
20220518|001228402|MITTPRC|64|AG MTG INVT TR INC|20.12
20220518|001228501|MITT|48|AG MTG INVT TR INC COM STK NEW|7.98
20220518|00123Q104|AGNC|346|AGNC INVT CORP COM|12.11
20220518|00123Q872|AGNCP|4411|AGNC INVT CORP DEP SHS REPSTG |21.14
20220518|00130H204|AESC|1342|AES CORP UNIT|84.60
20220518|00138L108|RERE|7011|ATRENEW INC SPONSORED ADS (CYM|2.46
20220518|00143Y103|AIMLF|3927|AI / ML INNOVATIONS INC COM (C|0.12
20220518|001431105|AISSF|2107|A I S RES LTD CDA (CANADA)|0.02
20220518|00152K101|AKA|1137|A K A BRANDS HLDG CORP COM (DE|3.62
20220518|00161P109|ALF|15555|ALFI INC|1.30
20220518|00161P117|ALFIW|10000|ALFI INC WT EXP 04/29/26 CL A |0.45
20220518|00162Q205|EQL|4089|ALPS ETF TR EQUAL SECTOR WEIGH|101.64
20220518|00162Q429|JRNY|606|ALPS ETF TR GLOBAL TRAVEL BENE|20.98
20220518|00162Q437|HVAL|52|ALPS ETF TR ALPS HILLMAN ACTIV|23.08
20220518|00162Q445|REIT|615|ALPS ETF TR|27.30
20220518|00162Q452|AMLP|11450|ALPS ETF TR ALERIAN MLP ETF|38.87
20220518|00162Q478|DTEC|2|ALPS ETF TR DISRUPTIVE TECHNOL|35.09
20220518|00162Q510|RFFC|161|ALPS ETF TR RIVERFRONT DYNAMIC|43.02
20220518|00162Q668|EDOG|14665|ALPS ETF EMERGING SECTOR DIVI |21.79
20220518|00162Q676|ENFR|7191|ALERIAN ENERGY INFRASTRUCTURE |22.85
20220518|00162Q718|IDOG|4496|ALPS ETF TR INTL SECTOR DIVID |27.46
20220518|00162Q858|SDOG|57508|ALPS SECTOR DIVIDEND DOGS ETF |56.02
20220518|001627108|ALJJ|293|ALJ Regional Holdings, Inc. Co|2.12
20220518|00164V103|AMCX|1|AMC NETWORKS INC CLASS A COM|40.39
20220518|00165C104|AMC|18464|AMC ENTMT HLDGS INC CL A COM S|12.90
20220518|00166B105|ALXO|2929|ALX ONCOLOGY HLDGS INC|9.75
20220518|00166R209|AMCIU|99|AMCI ACQUISITION CORP II UNIT |10.09
20220518|001744101|AMN|483|AMN HEALTHCARE SERVICES|92.29
20220518|00175D100|AMPDF|22662|AMPD VENTURES INC (CANADA)|0.15
20220518|00175J107|POWW|1138|AMMO INC|4.02
20220518|00182C103|ANIP|431|ANI PHARMACEUTICALS INC|29.73
20220518|00183L102|ANGI|1221|ANGI INC. CLASS A COMMON STOCK|4.95
20220518|00191G103|ARC|2|ARC DOCUMENT SOLUTIONS INC COM|3.00
20220518|00191U102|ASGN|61|ASGN INC COM|106.37
20220518|00206R102|T|45167|AT&T INC. COM|20.57
20220518|00206R300|TBB|3616|AT&T INC 5.350% GLOBAL NTS|24.58
20220518|00211V106|AACG|662|ATA CREATIVITY GLOBAL SPONSORE|1.09
20220518|00211Y506|ABIO|546|ARCA BIOPHARMA INC COM PAR $.0|2.34
20220518|00212E103|ASXFY|462|ASX Ltd Unsponsored ADR (Austr|58.30
20220518|002120202|LIFE|1114|ATYR PHARMA INC COM NEW|3.20
20220518|002121101|ATEN|113|A10 NETWORKS INC COM STK (DE) |15.81
20220518|00214Q104|ARKK|533164|ARK ETF TR INNOVATION ETF (DE)|43.08
20220518|00214Q203|ARKQ|439|ARK AUTONOMOUS TECHNOLOGY & RO|54.04
20220518|00214Q302|ARKG|32883|ARK GENOMIC REVOLUTION ETF (DE|32.78
20220518|00214Q708|ARKF|42952|ARK ETF TR FINTECH INNOVATION |18.33
20220518|00214Q807|ARKX|2343|ARK ETF TR ARK SPACE EXPL & IN|14.73
20220518|00215W100|ASX|10295|ASE TECHNOLOGY HLDG CO LTD SPO|6.81
20220518|00216W109|ATIP|393736|ATI PHYSICAL THERAPY INC CL A |1.68
20220518|00216W117|ATIPWS|9138|ATI PHYSICAL THERAPY INC WT EX|0.17
20220518|00217D100|ASTS|3897|AST SPACEMOBILE INC CL A (DE) |7.45
20220518|00249W100|AZ|687|A2Z SMART TECHNOLOGI (CANADA) |4.25
20220518|002824100|ABT|52|ABBOTT LABS;COM NPV|114.54
20220518|00287Y109|ABBV|27033|ABBVIE INC COM STK (DE)|154.78
20220518|00289Y107|ABEO|1653|ABEONA THERAPEUTICS INC|0.17
20220518|003009107|FAX|21352|ABERDEEN ASIA-PACIFIC INCOME F|3.03
20220518|00301W105|AEF|7672|ABERDEEN EMERGING MARKETS EQUI|5.70
20220518|003011103|IAF|5898|ABERDEEN AUSTRALIA EQUITY FUND|5.67
20220518|003057106|ACP|54|ABERDEEN INCOME CR STRATEGIES |8.58
20220518|00326A104|SGOL|74365|ABRDN GOLD ETF TR ABRDN PHYSIC|17.42
20220518|00326L100|AOD|9675|ABERDEEN TOTAL DYNAMIC DIVID F|8.53
20220518|003260106|PPLT|431|ABRDN PALLADIUM ETF TR ABRDN P|88.61
20220518|003261104|BCI|984|ABRDN ETFS ABRDN BLOOMBERG ALL|30.37
20220518|003261203|BCD|1|ABRDN ETFS ABRDN BLOOMBERG ALL|40.57
20220518|003654100|ABMD|20|ABIOMED INC|258.23
20220518|00379L106|ABBRF|53750|ABRASILVER RESOURCE CORP|0.27
20220518|00386B109|ABST|6742|ABSOLUTE SOFTWARE CORP|8.71
20220518|003881307|ACTG|1126|ACACIA RESEARCH CORP AR ACIACI|4.59
20220518|00400R601|WBIF|405|ABSOLUTE SHS TR WBI BULLBEAR V|30.65
20220518|00400R700|WBIG|22|ABSOLUTE SHS TR WBI BULLBEAR Y|27.25
20220518|00400R841|WBIT|242|ABS SHS TRWBI BULLBEAR TREND S|19.30
20220518|00400R874|WBII|740|ABSOLUTE SHS TR BULLBEAR GLOBA|22.08
20220518|00404A109|ACHC|400|ACADIA HEALTHCARE CO INC COM S|73.70
20220518|004225108|ACAD|24|ACADIA PHARMACEUTICALS INC|17.05
20220518|00430H102|AXDX|27425|ACCELERATE DIAGNOSTICS INC STK|0.60
20220518|00430K873|ACST|24380|ACASTI PHARMA INC CL A NO PAR |0.95
20220518|00435F309|ACCYY|11070|ACCOR S A (FRANCE)|6.60
20220518|00439D110|AAQCWS|180|ACCELERATE ACQUISITION CORP WT|0.21
20220518|00444P108|ACER|600|ACER THERAPEUTICS INC. COMMON |2.09
20220518|00444T100|ACRX|15303|ACELRX PHARMACEUTICALS INC COM|0.22
20220518|004498101|ACIW|1204|ACI WORLDWIDE INC COM STK (DE)|25.66
20220518|00484M601|ACOR|35514|ACORDA THERAPEUTICS INC COM NE|0.66
20220518|00489Q201|ACRPRC|592|ACRES COML RLTY CORP PFD SER C|22.69
20220518|00489Y600|ACRHF|396|ACREAGE HLDGS INC SHS CL E SUB|1.05
20220518|00489Y709|ACRDF|308|ACREAGE HLDGS INC SHS CL D SUB|1.33
20220518|005029202|ACROU|513|ACROPOLIS INFRASTRUCTURE ACQ C|9.78
20220518|00503R102|ASNS|23429|ACTELIS NETWORKS INC COM(DE)|1.95
20220518|00508Y102|AYI|178|ACUITY BRANDS INC (HOLDING COM|170.64
20220518|00509G209|ABOS|40|ACUMEN PHARMACEUTICALS INC COM|3.65
20220518|005098108|GOLF|341|ACUSHNET HLDGS CORP COM (DE)|42.97
20220518|00510L106|ATY|185|ACUITYADS HLDGS INC COM (CAN) |2.46
20220518|005111109|AFIB|1104|ACUTUS MED INC|0.90
20220518|00534A102|ADGI|26338|ADAGIO THERAPEUTICS INC COM (D|3.06
20220518|00547Y105|DDNFF|93|ADAMERA MINERALS CORP ORDINARY|0.05
20220518|00548F105|PEO|2817|ADAM NAT RES FD INC COM|22.03
20220518|00650F109|ADPT|3012|ADAPTIVE BIOTECHNOLOGIES CORP |8.21
20220518|00652F107|ADOOY|137|PT ADARO ENERGY INDONESIA TBK |11.39
20220518|00653A107|ADAP|2947|ADAPTIMMUNE THERAPEUTICS PLC S|1.57
20220518|00653H102|ADRA|8|ADARA ACQUISITION CORP CL A CO|9.85
20220518|00653H110|ADRAWS|100|ADARA ACQUISITION CORP WT EXP |0.17
20220518|00654J107|ADXN|23|ADDEX THERAPEUTICS LTD ADS|3.63
20220518|006743306|AEY|3466|ADDVANTAGE TECHNOLOGIES GR INC|1.39
20220518|00687A107|ADDYY|14559|ADIDAS AG SPONSORED ADR (GERMA|97.04
20220518|00688A106|ADIL|312|ADIAL PHARMACEUTICALS INC COM |1.48
20220518|007002108|ACET|7614|ADICET BIO INC|12.32
20220518|00737L103|ATGE|1182|ADTALEM GLOBAL ED INC COM (DE)|31.17
20220518|00738A106|ADTN|20|ADTRAN INC|18.48
20220518|00739D109|ADTH|17156|ADTHEORENT HLDG CO LLC COM|8.95
20220518|00751Y106|AAP|331|ADVANCE AUTO PARTS INC|216.26
20220518|00760J108|AEHR|230|AEHR TEST SYSTEMS|8.40
20220518|00762U200|ATEYY|116|ADVANTEST CORPORATION NEW ADS |67.84
20220518|00766T100|ACM|1|AECOM COM STK (DE)|68.45
20220518|00768Y339|CRYP|652|ADVISORSHARES TR MANAGED BITCO|19.67
20220518|00768Y347|LETB|30|ADVISORSHARES TR LET BOB AI PO|23.52
20220518|00768Y354|PSDN|3263|ADVISORSHARES TR POSEIDON DYNA|3.66
20220518|00768Y362|PSIL|6459|ADVISORSHARES TR PSYCHEDELICS |2.89
20220518|00768Y396|BEDZ|262|ADVISORSHARES TR HOTEL ETF|22.79
20220518|00768Y412|HDGE|11365|ADVISORSHARES TR RANGER EQUITY|29.70
20220518|00768Y420|SENT|349|ADVISORSHARES TR ALPHA DNA EQU|22.47
20220518|00768Y453|MSOS|69303|ADVISORSHARES TR PURE US CANNA|13.94
20220518|00768Y461|DWEQ|484|ADVISORSHARES TR DORSEY WRIGHT|22.22
20220518|00768Y479|DWAW|13098|ADVISORSHARES TR DORSEY WRIGHT|32.69
20220518|00768Y529|DWSH|8261|ADVISORSHARES TR DORSEY WRIGHT|9.59
20220518|00768Y651|HOLD|1|ADVISORSHARES NORTH SQUARE MCK|97.71
20220518|00768Y727|MINC|697|ADVISORSHARES TR NEWFLEET MULT|46.14
20220518|00768Y818|DBLV|88|ADVISORSHARES DOUBLELINE VALUE|92.70
20220518|00771V108|AERI|652|AERIE PHARMACEUTICALS INC COM |7.33
20220518|00773J103|AGLE|10500|AEGLEA BIOTHERAPEUTICS, INC. C|1.54
20220518|00773T101|ASIX|70|ADVANSIX INC COM (DE)|47.20
20220518|00774Q197|RAYC|117|ADVISORS INNER CIRCLE III RAYL|19.45
20220518|00775Y736|RRH|258|ADVISORS INNER CIRCLE FD III A|28.66
20220518|00777C104|AHI|852|ADVANCED HUMAN IMAGING LIMITED|0.85
20220518|00777J117|AMPIWS|213|ADVANCED MERGER PARTNERS INC W|0.28
20220518|007800105|AJRD|402|AEROJET ROCKETDYNE HLDGS INC C|40.34
20220518|00783V104|ADYEY|286960|ADYEN N V (NETHERLANDS)|15.56
20220518|00788A105|ADN|148|ADVENT TECHNOLOGIES HOLDINGS, |1.72
