SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20220504|37954Y392|HERO|1404|GLOBAL X FDS VIDEO GAMES & ESP|22.47
20220504|37954Y426|POTX|16783|GLOBAL X FDS GLOBAL X CANNABIS|4.07
20220504|37954Y434|GNOM|3362|GLOBAL X FDS GENOMICS & BIOTEC|13.19
20220504|37954Y475|XYLD|3719|GLOBAL X FDS S&P 500 COVERED C|47.12
20220504|37954Y491|DAX|841|GLOBAL X FDS DAX GERMANY ETF|26.33
20220504|37954Y533|CHIK|55|GLOBAL X FDS MSCI CHINA INFORM|18.35
20220504|37954Y574|AUSF|888|GLOBAL X FDS ADAPTIVE U S FACT|30.47
20220504|37954Y616|QDIV|59|GLOBAL X FUNDS S&P 500 QUALITY|33.03
20220504|37954Y624|DRIV|1925|GLOBAL X FDS GLOBAL X AUTONOMO|24.71
20220504|37954Y632|AIQ|674|GLOBAL X FUNDS GLOBAL X ARTIFI|23.64
20220504|37954Y657|PFFD|4980|GLOBAL X FDS U S PFD ETF (DE) |21.35
20220504|37954Y715|BOTZ|481|GLOBAL X FDS|24.10
20220504|37954Y764|MILN|93|GLOBAL X FUNDS GLOBAL X MILLEN|32.03
20220504|37954Y772|AGNG|129|GLOBAL X FUNDS GLOBAL X AGING |26.65
20220504|37954Y780|SNSR|58|GLOBAL X FDS INTERNET OF THING|29.43
20220504|37954Y798|BFIT|158|GLOBAL X FUNDS GLOBAL X HEALTH|22.37
20220504|37954Y806|ALTY|19374|GLOBAL X FUNDS GLOBAL X ALTERN|12.25
20220504|37954Y830|COPX|12790|GLOBAL X COPPER MINERS ETF|39.94
20220504|37954Y855|LIT|376|GLOBAL X FDS GLOBAL X LITHIUM |66.68
20220504|37954Y889|CATH|7014|GLOBAL X FDS GLOBAL X S&P 500 |51.14
20220504|37955R107|GTII|14778|GLOBAL TECH INDS GROUP INC|1.45
20220504|379582117|GLAQW|3269|GLOBIS ACQUISITION CORP WT EXP|0.47
20220504|37959X100|GBDV|97264|GLOBAL BETA ETF TR GLOBAL BETA|23.57
20220504|37959X209|GBLO|233|GLOBAL BETA ETF TR LOW BETA ET|26.18
20220504|37959X308|GBGR|5|GLOBAL BETA ETF TR GLOBAL BETA|17.78
20220504|37960A602|QCLR|201|GLOBAL X FDS NASDAQ 100 COLLAR|22.57
20220504|37960A701|RAYS|2803|GLOBAL X FDS SOLAR ETF (DE)|18.13
20220504|37960A800|WNDY|29|GLOBAL X FDS WIND ENERGY ETF (|18.73
20220504|37960A834|VR|378|GLOBAL X FDS GLOBAL X METAVERS|24.28
20220504|37960A842|GRNR|196|GLOBAL X FDS|24.22
20220504|37960A859|DJIA|727|GLOBAL X FDS DOW 30 COVERED CA|24.48
20220504|37960A875|BITS|2|GLOBAL X FDS BLOCKCHAIN & BITC|13.32
20220504|37960A883|VNAM|133|GLOBAL X FDS MSCI VIETNAM ETF |22.82
20220504|37960G401|JETMF|10593|GLOBAL CROSSING AIRLS GROUP IN|0.91
20220504|37960P104|GSTC|23950|GLOBESTAR THERAPEUTICS CORP|.
20220504|38000Q102|GLYC|22|GLYCOMIMETICS INC COM STK (DE)|0.73
20220504|380355107|EHMEF|19|GOEASY LTD|91.59
20220504|38045R206|GOL|50|GOL LINHAS AEREAS INTELIGENTES|5.80
20220504|38046C109|GOGO|2639|GOGO INC COM STK (DE)|18.37
20220504|38059T106|GFI|30292|GOLD FIELDS LTD SPONS ADR|13.54
20220504|38063L107|GLIOF|9|GOLD LION RES INC (CANADA)|0.04
20220504|38068T105|GORO|34754|GOLD RESOURCE CORPORATION COM |1.89
20220504|38071H106|GROY|45366|GOLD RTY CORP CDA COM|3.63
20220504|380738104|GSV|57515|GOLD STD VENTURES CORP COM STK|0.39
20220504|38076F105|YGTFF|16089|GOLD TERRA RESOURCE CORP|0.18
20220504|38080W102|GARWF|236|GOLDEN ARROW RES COR (CANADA) |0.13
20220504|381083104|GIDMF|18193|GOLDEN INDEPENDENCE MNG CORP|0.05
20220504|381119106|AUMN|30084|Golden Minerals Co. Common Sto|0.41
20220504|38113L107|GNOG|1|GOLDEN NUGGET ONLINE GAMING IN|5.50
20220504|38136Y102|GDST|2|GOLDENSTONE ACQUISITION LTD CO|9.91
20220504|38143Y665|GSPRA|2311|GOLDMAN SACHS GROUP INC DEP SH|19.17
20220504|381430107|GSIE|34905|GOLDMAN SACHS ETF TR ACTIVEBET|30.66
20220504|381430123|GSUS|3635|GOLDMAN SACHS ETF TR MARKETBET|56.94
20220504|381430164|GSEE|13|GOLDMAN SACHS TR MARKETBETA EM|44.19
20220504|381430180|GSID|257|GOLDMAN SACHS ETF TR MARKETBET|49.10
20220504|381430206|GEM|274|GOLDMAN SACHS ETF TR ACTVEBETA|31.97
20220504|381430230|GSST|319|GOLDMAN SACHS ETF TR ACCESS UL|50.05
20220504|381430305|GSEU|4|GOLDMAN SACHS ETF TR ACTIVEBET|31.58
20220504|381430388|GEMD|554|GOLDMAN SACHS ETF TR ACCESS EM|42.90
20220504|381430396|JUST|2909|GOLDMAN SACHS ETF TR JUST US L|59.65
20220504|381430479|GIGB|113198|GOLDMAN SACHS ETF ACCESS INVT |46.74
20220504|381430529|GBIL|4015|GOLDMAN SACHS ACCESS TREASURY |99.90
20220504|381430602|GSSC|2199|GOLDMAN SACHS ETF TR ACTIVEBET|57.88
20220504|38145G308|GSPRJ|2073|GOLDMAN SACHS GROUP INC DEP SH|25.07
20220504|38147U107|GSBD|2623|GOLDMAN SACHS BDC INC SHS|18.88
20220504|38149E101|GLDG|53164|GOLDMINING INC COM (CAN)|1.30
20220504|38149V103|GHVNF|227136|GOLDHAVEN RES CORP (CANADA)|0.09
20220504|38149W739|GLOV|528|GOLDMAN SACHS ETF TR ACTIVEBET|40.16
20220504|38149W747|GPAL|1|GOLDMAN SACHS ETF TR ACTIVEBET|34.71
20220504|38149W762|GREI|57|GOLDMAN SACHS ETF FUTURE REAL |37.04
20220504|38149W812|GTEK|983|GOLDMAN SACHS ETF TR FUTURE TE|26.81
20220504|38150K103|AAAU|12656|GOLDMAN SACHS PHYSICAL GOLD ET|18.54
20220504|38150N107|GSHRF|948|GOLDSHORE RES INC (CANADA)|0.38
20220504|38155A100|SPOFF|162693|GOLDSPOT DISCOVERIES CORP COM |0.44
20220504|38173M102|GBDC|1947|GOLUB CAP BDC INC COM STK (DE)|15.09
20220504|38238W103|GDNSF|741|GOODNESS GROWTH HLDGS INC COM |1.67
20220504|382550101|GT|9087|GOODYEAR TIRE&RUBR;COM NPV|13.81
20220504|38286Q107|GGPI|73154|GORES GUGGENHEIM INC CL A COM |10.75
20220504|38286T119|GSEVW|144|GORES HLDGS VII INC WT EXP 02/|0.77
20220504|38287L115|GTPBW|1459|GORES TECHNOLOGY PARTNERS II I|0.58
20220504|383082104|GRC|834|GORMAN RUPP COMPANY|32.03
20220504|38406L103|GRCL|2619|GRACELL BIOTECHNOLOGIES INC SP|2.59
20220504|384109104|GGG|975|GRACO INC|62.56
20220504|384272118|GFORWS|838|GRAF ACQUISITION CORP IV WT EX|0.46
20220504|384313508|EAF|5635|GRAFTECH INTL LTD COM|9.30
20220504|38500T101|GTE|136409|GRAN TIERRA ENERGY INC (DE)|1.73
20220504|38526M106|LOPE|61|GRAND CANYON ED INC COM STK (D|94.51
20220504|38528P107|GRDDY|198|GRAND CITY PPTYS S A ADR(LUXEM|19.00
20220504|38741L107|GPMT|102|GRANITE PT MTG TR INC COM (MD)|10.24
20220504|387437114|GRPU|100|GRANITE REAL ESTATE INVT TR ST|71.02
20220504|38747R108|COMB|524|GRANITESHARES ETF TR BLOOMBER |33.13
20220504|38748G101|BAR|50079|GRANITESHARES GOLD TR SHS BEN |18.50
20220504|388689101|GPK|52966|GRAPHIC PACKING HOLDING COMPAN|22.05
20220504|38870X104|GRPH|3942|GRAPHITE BIO INC|4.18
20220504|389375106|GTN|5|GRAY TELEVISION, INC.|18.80
20220504|38940L106|GRYCF|162|GRAYCLIFF EXPL LTD COM(CANADA)|0.21
20220504|38942Q103|GRAY|18|GRAYBUG VISION INC|1.03
20220504|38983D300|AJX|713|GREAT AJAX CORP|9.70
20220504|38983D409|AJXA|2021|GREAT AJAX CORP SR CONV NT|24.98
20220504|390607109|GLDD|3844|GREAT LAKES DREDGE & DOCK CORP|14.39
20220504|390905107|GSBC|513|GREAT SOUTHERN BANCORP INC|57.67
20220504|39115V101|GPL|168270|GREAT PANTHER MINING LIMITED|0.21
20220504|39137B109|GWLLY|4|GREAT WALL MOTOR COMPANY LTD U|13.61
20220504|392709200|GRBKPRA|925|GREEN BRICK PARTNERS INC|23.49
20220504|39304D102|GDOT|63|GREEN DOT CORPORATION CL A COM|27.10
20220504|393221106|GPP|4845|GREEN PLAINS PARTNERS LP COM U|14.50
20220504|393222104|GPRE|2126|GREEN PLAINS INC COM STK (IA) |30.51
20220504|39342L108|GTBIF|14550|GREEN THUMB INDS INC SUB VTG S|13.04
20220504|393657101|GBX|37|GREENBRIER COMPANIES INC (THE)|42.65
20220504|39366L208|GBOX|35320|GREENBOX POS COM NEW|3.69
20220504|395259104|GHL|291|GREENHILL & CO INC COM STK|12.91
20220504|39526A100|ICLTF|5170|GREENFIRST FST PRODS INC|1.53
20220504|39526G107|GRNH|156954|GREENGRO TECHNOLOGIES INC COM |.
20220504|395330103|GNLN|2526|GREENLANE HLDGS INC CL A (DE) |0.37
20220504|39536G105|GRNA|311|GREENLIGHT BIOSCIENCES HLDGS P|8.52
20220504|39539Q100|GRPX|21|GREENPLEX SVCS INC COM|0.29
20220504|39540F101|GRNQ|6294|GREENPRO CAPITAL CORP. COMMON |0.48
20220504|39579V100|GHG|1|GREENTREE HOSPITALITY GROUP|4.15
20220504|39679T104|GWTI|73109|GREENWAY TECHNOLOGIE|0.01
20220504|396879108|GLSI|193|GREENWICH LIFESCIENCES INC|11.77
20220504|397560103|GGGSY|50|Greggs plc Unsponsored ADR (UK|14.17
20220504|397624107|GEF|30|GREIF, INC. CL-A|60.59
20220504|398433102|GFF|60|GRIFFON CORP|22.94
20220504|39868T105|GRTS|1537|GRITSTONE BIO INC COM (DE)|2.69
20220504|39878L308|GROM|10194|GROM SOCIAL ENTERPRISES INC|0.77
20220504|398905109|GPI|2077|GROUP 1 AUTOMOTIVE,INC|184.79
20220504|399457100|GBLBY|2774|Groupe Bruxelles Lambert SA Un|9.74
20220504|39947R112|GNACW|500|GROUP NINE ACQUISITION CORP WT|0.18
20220504|399473206|GRPN|3483|GROUPON INC COM STK NEW (DE)|19.13
20220504|39959A106|GRVI|2262|GROVE INC|4.26
20220504|39986L109|GRWG|18523|GROWGENERATION CORP COM|6.40
20220504|400491106|SIM|1|GRUPO SIMEC S.A.B. DE CV ADR|28.84
20220504|40051E202|ASR|2368|GRUPO AEROPORT ADS (10 SR B)|212.05
20220504|40052P107|GBOOY|3890|Grupo Financiero Banorte, S.A.|33.95
20220504|40052Q105|GIVSY|400|Grupo De Inversiones Surameric|17.46
20220504|40054A108|SUPV|9237|GRUPO SUPERVIELLE S A SPONS AD|1.85
20220504|400654208|GGDVY|93|Guangdong Investment Ltd Unspo|65.17
20220504|400764106|GNTY|560|GUARANTY BANCSHARES INC|34.44
20220504|401617105|GES|47|GUESS ?,INC.|23.27
20220504|40167F101|GOF|6817|GUGGENHEIM STRATEGIC OPPT FND |18.61
20220504|40172N107|GHLD|369|GUILD HLDGS CO CL A (DE)|8.53
20220504|402031835|DIVS|946|GUINNESS ATKINSON FDS SMARTETF|24.73
20220504|402031843|ADIV|802|GUINNESS ATKINSON FDS SMARTETF|14.90
20220504|40258R204|GWSN|1|GULF WEST SEC NETWORK INC COM |12.01
20220504|403775109|GMEV|100191|GME INNOTAINMENT INC COM STK (|.
20220504|403949100|DINO|24|HF SINCLAIR CORPORATION COM (D|40.70
20220504|404030108|HEES|1|H & E EQUIPMENT SERVICES INC|37.11
20220504|404111106|HBT|552|HBT FINL INC.COM|17.03
20220504|40412C101|HCA|1|HCA HEALTHCARE INC COM STK|216.30
20220504|404131104|HCBN|28|H C B FINANCIAL CORP|26.95
20220504|40417F109|HFFG|11|HF FOODS GROUP INC|5.65
20220504|404251100|HNI|190|HNI CORPORATION COM STK|34.15
20220504|404280406|HSBC|23132|HSBC HOLD PLC ADS (REP 5 ORD) |32.18
20220504|40432D105|HTPRF|4893|HTC PURENERGY INC ORD SHS (CAN|0.01
20220504|40434L105|HPQ|34151|HP INC COM STK (DE)|37.92
20220504|40444R100|HPQFF|681|HPQ-SILICON RES INC COM (CAN) |0.39
20220504|40453C101|HDSLF|19126|HS GOVTECH SOLUTIONS INC|0.45
20220504|404609109|HCKT|1424|HACKETT GROUP INC (THE) COM ST|24.05
20220504|405166109|HGTY|352|HAGERTY INC CLASS A COM STK|9.23
20220504|405217100|HAIN|19|HAIN CELESTIAL GROUP INC.(THE)|33.65
20220504|40609P105|HNRG|35|HALLADOR ENERGY COMP COM STK (|4.38
20220504|40619L102|HOFV|11873|HALL OF FAME RESORT & ENTMT CO|0.84
20220504|406216101|HAL|1|HALLIBURTON CO COM|36.67
20220504|40637C308|HALMY|12|HALMA PLC (UK)|70.98
20220504|40638K507|HCANF|9536|HALO COLLECTIVE INC COM NEW (C|0.16
20220504|40701T104|HBB|881|HAMILTON BEACH BRANDS HLDG CO |9.54
20220504|410120109|HWC|101|HANCOCK WHITNEY CORPORATION CO|47.59
20220504|41013V100|HTD|5142|JOHN HANCOCK TAX-ADVG DIV INCM|25.12
20220504|41013W108|HPI|9597|JOHN HANCOCK PFD INCOME FD|17.99
20220504|41013X106|HPF|4771|JOHN|17.63
20220504|410142103|JHI|808|HANCOCK JOHN INVSTRS TRST MASS|15.92
20220504|41021P103|HPS|232|JOHN HANCOCK PREFERRED INCOM F|16.61
20220504|41043F208|HNGR|16|HANGER, INC.|15.68
20220504|410693105|HVRRY|12|HANNOVER RUECKVERSICHERUNG SE |75.99
20220504|41136M102|HAPBF|4958|HAPBEE TECHNOLOGIES INC COM SU|0.15
20220504|41150T108|HCDI|234516|HARBOR CUSTOM DEV INC COM|2.80
20220504|41150T116|HCDIW|100|HARBOR CUSTOM DEV INC WT EXP|0.32
20220504|41150T207|HCDIP|16|HARBOR CUSTOM DEV INC CUM CONV|16.36
20220504|41151J406|WINN|41023|HARBOR ETF TR HARBOR LONG-TERM|16.42
20220504|41151J505|HGER|2198|HARBOR ETF TR ALL WEATHER INFL|23.09
20220504|411620107|HBORF|1678|HARBORSIDE INC COM SUB VTG (CA|0.33
20220504|41165Y100|HONE|1|HARBORONE BANCORP INC COM|13.71
20220504|412822108|HOG|224|HARLEY DAVIDSON INC|38.75
20220504|413160102|HLIT|704|HARMONIC INC|9.71
20220504|413216300|HMY|147058|HARMONY GOLD MNG SP ADR-NEW|4.18
20220504|41358P106|HARP|2268|HARPOON THERAPEUTICS INC COM|2.34
20220504|415864107|HSC|92|HARSCO CORP|8.56
20220504|416196202|HHS|796|HARTE-HANKS,INC COM NEW|7.93
20220504|41653L701|HCRB|486|HARTFORD FDS EXCHANGE TRADED T|36.26
20220504|41653L867|HCOM|8100|HARTFORD FDS EXC TRADED TR SCH|26.33
20220504|41653L875|HSUN|310|HARTFORD FDS EXCHANGE TRADED T|35.32
20220504|41653L883|HFGO|22|HARTFORD FDS EXCHANGE TRADED T|13.82
20220504|416906105|HBIO|3786|HAVARD BIOSCIENCE INC|5.65
20220504|418056107|HAS|247|HASBRO INC|92.17
20220504|418100103|HCP|2210|HASHICORP INC CL A (DE)|47.68
20220504|419596101|HVT|8|HAVERTY FURNITURE CO INC|26.99
20220504|419621107|HAVLF|12423|HAVN LIFE SCIENCES INC|0.06
20220504|419879101|HA|59|HAWAIIAN HOLDINGS, INC.|17.33
20220504|420261109|HWKN|1186|HAWKINS INC|37.50
20220504|42032P108|HWKZ|1491|HAWKS ACQUISITION CORP CL A (D|9.76
20220504|42032P116|HWKZWS|56|HAWKS ACQUISITION CORP RED WT |0.19
20220504|421298100|HAYW|975236|HAYWARD HLDGS INC|14.91
20220504|421946104|HR|17173|HEALTHCARE REALTY TRUST INC|30.71
20220504|42209Q103|HDUP|9499|HeadsUp Entertainment Internat|0.14
20220504|42222N103|HSTM|4380|HEALTHSTREAM INC|19.13
20220504|42226B303|HTIBP|360|HEALTHCARE TR INC|24.25
20220504|42227N207|CHYPD|1|HEALTH LOGIC INTERACTIVE INC C|0.12
20220504|42234Q201|HTLFP|50|HEARTLAND FINL USA INC DEP SHS|25.96
20220504|42238H116|BEATW|99|HEARTBEAM INC WT PUR COM EXP 1|0.32
20220504|422806208|HEIA|5|HEICO CRP CL-A|115.62
20220504|42281P205|HDELY|41039|HEIDELBERGCEMENT AG UNSPONSORE|11.58
20220504|422819102|HSII|6|HEIDRICK & STRUGGLES INT'L INC|33.30
20220504|423008101|HKHHY|1221|HEINEKEN HOLDING NV SPONSORED |38.62
20220504|423012301|HEINY|6745|HEINEKEN NV SPONSORED ADR (NET|49.61
20220504|42309B204|HLBZ|32|HELBIZ INC CL A (DE)|1.52
20220504|42328H109|HLIO|350|HELIOS TECHNOLOGIES INC COM|69.32
20220504|42329E105|HLGN|5190|HELIOGEN INC COM|3.63
20220504|423403104|MOMO|18904|HELLO GROUP INC ADR (CYM)|5.25
20220504|423452101|HP|497|HELMERICH & PAYNE INC|47.68
20220504|42349A109|HLOC|297|HELO CORP COM STK|2.40
20220504|42365Q103|HMTV|3620|HEMISPHERE MEDIA GROUP, INC. C|3.93
20220504|42550U109|HENKY|109712|HENKEL AG AND CO KGAA SPONSORE|15.42
20220504|42550U208|HENOY|93944|HENKEL AG AND CO KGAA SPONSORE|16.04
20220504|425883105|HNNMY|4007|Hennes & Mauritz AB Unsponsore|2.50
20220504|42600H207|HCVIU|1192|HENNESSY CAP INVT CORP VI UNIT|9.93
20220504|426897104|HEPA|19|HEPION PHARMACEUTICALS INC|0.91
20220504|426927109|HTBK|5017|HERITAGE COMMERCE CORP.|11.32
20220504|42701C107|HAGHY|325|HENSOLDT AG ADS (DEU)|13.48
20220504|427096847|HCXY|119|HERCULES CAP INC 6.25% NT DUE |25.74
20220504|42722X106|HFWA|608|HERITAGE FINL CORP|24.85
20220504|42726M106|HCCI|966|HERITAGE-CRYSTAL CLEAN, INC CO|26.87
20220504|42727B109|HERTF|20553|HERITAGE CANNABIS HL (CANADA) |0.04
20220504|42774L109|HERXF|204|HEROUX-DEVTEK INC.|11.61
20220504|427746102|HRTX|54125|HERON THERAPEUTICS INC NEW COM|4.75
20220504|427825500|HT|8|HERSHA HOSPITALITY TR PRIORITY|10.07
20220504|427866108|HSY|7|THE HERSHEY COMPANY|220.07
20220504|42806J148|HTZWW|117759|HERTZ GLOBAL HLDGS INC NEW|13.41
20220504|42806J700|HTZ|246479|HERTZ GLOBAL HLDGS INC NEW|19.52
20220504|428263107|HXGBY|30730|HEXAGON AB AMERICAN DEPOSITARY|12.51
20220504|428304307|HEXO|527965|HEXO CORP COM NEW|0.38
20220504|428567101|HIBB|4|HIBBETT INC COM|46.06
20220504|43114Q105|HPK|249|HIGHPEAK ENERGY INC COM|28.61
20220504|43114Q113|HPKER|200|HIGHPEAK ENERGY INC PUB CONTIN|0.30
20220504|431284108|HIW|7172|HIGHWOOD PROPERTIES INC|40.78
20220504|431466101|HIL|3326|HILL INTERNATIONAL, INC|1.37
20220504|431571108|HI|69|HILLENBRAND INC COM|42.66
20220504|432748101|HTH|72|HILLTOP HOLDINGS, INC|30.61
20220504|43289P106|HIMX|26960|HIMAX TECHNOLOGIES INC ADR|9.33
20220504|43300A203|HLT|22292|HILTON WORLDWIDE HLDGS INC COM|148.96
20220504|433000106|HIMS|82969|HIMS & HERS HEALTH INC COM|4.33
20220504|433535101|HQI|3022|HIREQUEST, INC. COMMON STOCK (|15.43
20220504|433537107|HRT|10|HIRERIGHT HLDGS CORP COM|17.75
20220504|433578507|HTHIY|188|HITACHI LTD ADR (10COM)NEW|100.60
20220504|43358P102|HCXLY|22826|HISCOX LTD UNSPON ADR (BERMUDA|24.00
20220504|43358Y103|HSTO|11009|HISTOGEN INC|0.20
20220504|434147104|HCHDY|100|Hochschild Mining PLC, London |27.14
20220504|434713103|HKHUY|1|HOKUHOKU FINL GROUP (JAPAN)|14.41
20220504|43475E105|HCMLY|119|HOLCIM LTD NEW ADR (SWITZERLAN|9.73
20220504|436440101|HOLX|3868|HOLOGIC INC|73.13
20220504|43689E107|HBCP|430|HOME BANCORP, INC. COM|36.33
20220504|436893200|HOMB|179|HOME BANCSHARES INC COM STK|22.00
20220504|43734L106|HMPT|12788|HOME PT CAP INC|3.12
20220504|43785V102|HMST|389|HOMESTREET INC COM|41.37
20220504|437872104|HTBI|26|HOMETRUST BANCSHARES INC COM S|27.10
20220504|438128308|HMC|808|HONDA MOTOR CO ADR ONE (1) COM|26.58
20220504|438516106|HON|55|HONEYWELL INTERNATIONAL INC|197.04
20220504|438550303|HOKCY|675|HONG KONG&CHINA GAS LTD ADRNEW|1.04
20220504|438581308|HNGKY|60|HONGKONG LAND HLDGS LTD ADR (H|23.61
20220504|439038100|HOFT|1500|HOOKER FURNISHINGS CORP COM (V|17.14
20220504|43906K100|HOOK|13111|HOOKIPA PHARMA INC COM (DE)|1.57
20220504|43940T109|HOPE|310|HOPE BANCORP INC COM|14.45
20220504|440407104|HBNC|111|HORIZON BANCORP INC COM STK(IN|17.79
20220504|44045A102|HRZN|1529|HORIZON TECHNOLOGY FINANCE COR|12.84
20220504|440452100|HRL|29|HORMEL FOODS CORPORATION|51.66
20220504|44109J106|TWNK|162|HOSTESS BRANDS INC CL A|22.30
20220504|44148G105|HOTH|10556|HOTH THERAPEUTICS INC COM|0.52
20220504|44170P106|HOUR|153422|HOUR LOOP INC COM|3.41
20220504|44177J202|HOJI|20|HOUSE OF JANE INC COM NEW|2.00
20220504|44228P108|HNRC|6419|HOUSTON NAT RES CORP|0.41
20220504|442487401|HOV|342|HOVNANIAN ENTERPRISES INC CL A|48.42
20220504|44267D107|HHC|209|HOWARD HUGHES CORP COM STK (DE|98.73
20220504|443251103|HOCPY|517|HOYA CORP SPONSORED ADR (JAPAN|99.00
20220504|443304100|HNP|810|HUANENG PWR INTL ADR(40 ORD-N)|21.10
20220504|44332N106|HTHT|507|HUAZHU GROUP LTD SPONSORED ADR|30.17
20220504|443320106|HUBG|39|HUB GROUP INC CL-A|73.75
20220504|443787205|HSON|221|HUDSON GLOBAL INC COM NEW|33.50
20220504|444144109|HDSN|244|HUDSON TECHNOLOGIES INC|6.97
20220504|44486Q103|HUMA|4831|HUMACYTE INC|7.36
20220504|444863203|HGEN|57974|HUMANIGEN INC COM NEW|1.97
20220504|445658107|JBHT|2|HUNT J B TRANSPORT SVCS INC|172.70
20220504|445737109|HOILF|3259|HUNTER TECHNOLOGY CO (CANADA) |0.02
20220504|446150781|HBANM|4087|HUNTINGTON BANCSHARES INC DEP |24.22
20220504|446413106|HII|27|HUNTINGTON INGALLS INDS INC|214.76
20220504|44812T102|HUT|86268|HUT 8 MNG CORP (CANADA)|3.70
20220504|448451104|HBP|60|HUTTIG BUILDING PRODS INC|10.70
20220504|44888K209|HYFM|168|HYDROFARM HLDGS GROUP INC COM |9.49
20220504|44891N208|IAC|8242|IAC / INTERACTIVECORP NEW COM |83.94
20220504|449109107|HYLN|5919|HYLIION HLDGS CORP CL A|3.33
20220504|44914U106|HYPMY|7|HYPERA S A (BRAZIL)|7.40
20220504|44916T107|HYRE|1892|HYRECAR INC COM|1.58
20220504|449162304|HYSNY|2020|HYSAN DEVELOPMENT LTD SP ADR|5.87
20220504|449172105|HY|547|HYSTER-YALE MATLS HANDLINGS IN|31.08
20220504|44925C103|ICFI|1774|ICF INTERNATIONAL, INC.|97.21
20220504|44930G107|ICUI|1|I C U MEDICAL INC|209.94
20220504|44934S206|ICAD|41992|ICAD INC COM STK (DE)|3.54
20220504|44951W106|IESC|592|IES HLDGS INC COM|25.27
20220504|449585108|IGMS|14|IGM BIOSCIENCES INC COM|18.60
20220504|44959T105|IIDDY|1767|IGO LTD SPONSORED ADR (AUSTRAL|18.05
20220504|44967K104|IMAC|18969|IMAC HLDGS INC COM (DE)|0.81
20220504|44969Q208|IMCC|2501|IM CANNABIS CORP COM NEW (CANA|1.09
20220504|450047204|IRS|27|IRSA INVERSIONES G/D DPSH(RP10|4.61
20220504|45032V108|ISPC|28|ISPECIMEN INC COM (DE)|3.21
20220504|45073V108|ITT|1|ITT INC(IN)|72.92
20220504|450737101|IBDRY|216|IBERDROLA SA DPON ADR (SPAIN) |46.38
20220504|45074T102|ITHUF|167|IANTHUS CAP HLDGS INC COM (CAN|0.12
20220504|450913108|IAG|116869|IAMGOLD CORP|2.79
20220504|451033203|IBIO|59666|IBIO INC COM NEW|0.30
20220504|45104G104|IBN|9874|ICICI BANK LTD ADS(RP 2EQTY SH|19.37
20220504|451100101|IEP|9034|ICAHN ENTERPRISES L.P|53.33
20220504|45113Y104|ICLK|10|ICLICK INTERACTIVE ASIA GROUP |0.94
20220504|45114M109|ICVX|193|ICOSAVAX INC COM (DE)|8.00
20220504|45166V106|IDEX|361499|IDEANOMICS INC COM|0.71
20220504|45167R104|IEX|81|IDEX CORPORATION|191.14
20220504|45175G108|IKNA|15777|IKENA ONCOLOGY INC COM|3.89
20220504|452308109|ITW|121444|ILLINOIS TOOL WORKS|204.20
20220504|452327109|ILMN|48|ILLUMINA INC.|300.70
20220504|45245E109|IMAX|258|IMAX CORPORATION|16.50
20220504|452465305|IMBIL|1331|IMEDIA BRANDS INC SR NT|19.49
20220504|45249V107|IMRA|14524|IMARA INC|1.30
20220504|4525EP101|IMUX|1471|IMMUNIC INC COM (DE)|6.98
20220504|45250K107|IMGO|682|IMAGO BIOSCIENCES INC COM (DE)|15.93
20220504|452521107|IMMR|41|IMMERSION CORP|4.80
20220504|45254E107|IMRX|6679|IMMUNEERING CORP CL A (DE)|5.54
20220504|45256X103|IBRX|375|IMMUNITYBIO INC COM (DE)|4.05
20220504|45257L108|IMMP|104|IMMUTEP LTD SPONSORED ADR (AUS|2.40
20220504|45257U108|IMNM|233|IMMUNOME INC|3.88
20220504|45258D105|IMCR|13789|IMMUNOCORE HLDGS PLC ADS|34.13
20220504|45258H106|IMMX|929|IMMIX BIOPHARMA INC COM (DE)|1.42
20220504|45258K109|IMPL|34094|IMPEL PHARMACEUTICALS INC|7.14
20220504|45259A100|WOMN|178|IMPACT SHS FDS I TR YWCA WOMEN|30.48
20220504|452894108|IMPNF|6898|IMPERIAL MNG GROUP LTD CL A CO|0.09
20220504|453204109|PI|28|IMPINJ INC COM|52.39
20220504|45326Y206|INCZY|1015|INCITEC PIVOT LTD SPONSORED AD|2.73
20220504|45332Y109|NARI|1439|INARI MED INC|79.76
20220504|45333D112|IGTAW|2600|INCEPTION GROWTH ACQUISITION W|0.21
20220504|45339J105|INDP|13|INDAPTUS THERAPEUTICS INC (DE)|3.10
20220504|45378A106|IRT|1|INDEPENDENCE RLTY TR INC COM S|26.88
20220504|453838609|IBCP|1238|INDEPENDENT BANK CORP NEW COM |20.12
20220504|45384B106|IBTX|2837|INDEPENDENT BK GROUP INC|70.25
20220504|45409B271|MRND|6|INDEXIQ ETF TR IQ US MID CAP R|23.06
20220504|45409B297|CLNR|1|INDEXIQ ETF TR IQ CLEANER TRAN|20.72
20220504|45409B313|EQUL|1|INDEXIQ ETF TR IQ ENGENDER EQU|22.00
20220504|45409B321|HART|83|INDEXIQ ETF TR IQ HEALTHY HEAR|27.48
20220504|45409B362|IQIN|378|INDEXIQ ETF TR IQ 500 INTL ETF|30.06
20220504|45409B404|QED|6|INDEXIQ ETF TRIQ HEDGE EVENT D|21.52
