SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20220705|08179B111|BENEW|1245|BENESSERE CAP ACQUISITION CORP|0.23
20220705|08180D106|BNFT|13|BENEFITFOCUS INC COM|7.94
20220705|08205P100|BNTC|30483|BENITEC BIOPHARMA INC|0.93
20220705|082490103|BHIL|78103|BENSON HILL INC COM (DE)|2.66
20220705|083690115|BACAWS|1100|BERENSON ACQUISITION CORP I WT|0.13
20220705|084423102|WRB|860|BERKLEY (W R) CORP|69.36
20220705|084423706|WRBPRE|1030|BERKLEY W R CORP|23.84
20220705|084423870|WRBPRH|179042|BERKLEY W R CORP|17.47
20220705|084423888|WRBPRG|1245|BERKLEY W R CORP SUB DEB 09/30|17.85
20220705|084656107|BGRY|13201|BERKSHIRE GREY INC CL A COM (D|1.48
20220705|084670702|BRKB|38|BERKSHIRE HATHWY INC(HLDG CO)B|277.50
20220705|08579X101|BRY|490|BERRY CORPORATON COM|7.72
20220705|086516101|BBY|138|BEST BUY CO INC|66.77
20220705|08772W108|MOOOF|1976|BETTERMOOD FOOD CORP|0.71
20220705|088606108|BHP|80842|BHP GROUP LIMITED ADS ( 2 ORD |54.13
20220705|08862E109|BYND|1562653|BEYOND MEAT INC COM (DE)|25.66
20220705|08862L103|XAIR|102850|BEYOND AIR INC COM|7.42
20220705|088836309|BDVSY|289|BIDVEST GROUP LTD SPON ADR NEW|25.45
20220705|08915P101|BGFV|42463|BIG 5 SPORTING GOODS CORP|11.01
20220705|08954L110|BSKYW|1210|BIG SKY GROWTH PARTNERS INC|0.21
20220705|08975B109|BBAI|9890|BIGBEAR AI HLDGS INC|3.67
20220705|08975B117|BBAIWS|748|BIGBEAR AI HLDGS INC WT EXP|0.35
20220705|08975P108|BIGC|848|BIGCOMMERCE HLDGS INC COM SER |17.37
20220705|089804108|BBKCF|7254|BIGG DIGITAL ASSETS INC COM (C|0.31
20220705|090043100|BILL|605|BILL COM HLDGS INC COM (DE)|113.69
20220705|09057N300|BPTH|53|BIO-PATH HLDGS INC COM PAR $0.|3.99
20220705|09058V103|BCRX|444|BIOCRYST PHARMACEUTICALS INC|10.84
20220705|09060U119|BCDAW|507|BIOCARDIA INC WT EXP 07/30/22 |0.36
20220705|09061Q307|BNET|227|BION ENVIRONMENTAL TECHNOLOGIE|1.18
20220705|09062W204|BLFS|33|BIOLIFE SOLUTIONS INC COM STK |14.64
20220705|09063M205|BNOX|632|BIONOMICS LTD ADS (AUS)|6.99
20220705|090655606|BRTX|2739|BIORESTORATIVE THERAPIES INC.C|3.37
20220705|090683111|BTMDW|250|BIOTE CORP WT EXP(DE)|0.43
20220705|09072V501|BIOC|243|BIOCEPT INC|0.94
20220705|09073N201|BSGM|2725|BIOSIG TECHNOLOGIES INC COM NE|0.70
20220705|09075A108|BVS|3877|BIOVENTUS INC CL A|7.11
20220705|09075F107|BNGO|1892|BIONANO GENOMICS INC COM|1.34
20220705|09075P105|BTAI|126|BIOXCEL THERAPEUTICS INC COM (|14.27
20220705|09075X108|BDSX|16001|BIODESIX INC COM (DE)|1.64
20220705|09077A106|BMEA|4065|BIOMEA FUSION INC COM (DE)|11.15
20220705|09077D100|BFRI|7416|BIOFRONTERA INC COM|1.80
20220705|09077J107|BRDS|17385|BIRD GLOBAL INC CL A|0.41
20220705|09077J115|BRDSWS|333|BIRD GLOBAL INC WT EXP|0.06
20220705|09088U109|BGI|5563|BIRKS GROUP INC CL A COM STK (|5.23
20220705|09173B107|BITF|30352|BITFARMS LTD COM (CAN)|1.10
20220705|09175M101|NILE|257685|BITNILE HLDGS INC COM|0.28
20220705|09175M200|NILEPRD|835|BITNILE HLDGS INC PFD SER D 13|21.45
20220705|09183V101|BBBT|11562|BLACK BIRD BIOTECH INC COM (NV|.
20220705|091901207|BITTF|10920|BITTERROOT RES LTD|0.05
20220705|091941104|BGT|320|BLACKROCK FLOATING RATE INCOME|11.19
20220705|09203E105|BDTX|301|BLACK DIAMOND THERAPEUTICS INC|2.62
20220705|09227Q100|BLKB|114776|BLACKBAUD INC|57.48
20220705|09228F103|BB|434|BLACKBERRY LTD COM STK (CDA)|5.45
20220705|09247D105|BKN|1479|BLACKROCK INVT QUALITY MUNI TR|13.82
20220705|09247F100|BKT|9|BLACKROCK INCOME TRUST INC|4.65
20220705|09248D104|BUI|643|BLACKROCK UTIL,INFRASTRCTURE &|21.49
20220705|09248F109|BFK|134|BLACKROCK MUNICIPAL INCOME TRU|10.86
20220705|09248X100|BBN|23665|BLACKROCK TAXABLE MUNI BD TR C|19.36
20220705|09249N101|BLE|1921|BLACKROCK MUNI INCOME TRUST II|11.14
20220705|09250W107|BME|1242|BLACKROCK HEALTH SCIENCES TRUS|43.05
20220705|092501105|BOE|1|BLACKROCK ENHANCED GLOBAL DIVI|9.92
20220705|09251A104|BDJ|7122|BLACKROCK ENHANCED EQUITY DIVI|8.99
20220705|092524107|BGY|252|BLACKROCK ENHANCED INTERNATION|5.10
20220705|092528108|HYMU|1623|BLACKROCK ETF TR II HIGH YIELD|21.89
20220705|092528207|INMU|332166|BLACKROCK ETF TR II INTERMEDIA|23.67
20220705|09253R105|MVF|1566|BLACKROCK MUNIVEST FUND, INC. |7.52
20220705|09253X102|MUI|1886|BLACKROCK MUNICIPAL INCOME FUN|12.00
20220705|09254E103|MYI|86|BLACKROCK MUNIYIELD QUALITY FN|11.76
20220705|09254F100|MQY|667|BLACKROCK MUNI YIELD QUALITY F|12.88
20220705|09254L107|MUC|1|BLACKROCK MUNIHLDGS CALIFORNIA|11.95
20220705|09254X101|MUJ|1345|BLACKROCK MUNIHLDGS NJ QUAL FN|13.27
20220705|09255P107|HYT|1837|BLACKROCK CORP HIGH YLD FD INC|9.62
20220705|09255R202|DSU|1|BLACKROCK DEBT STRATEGIES FD I|9.22
20220705|09256A109|CII|38|BLACKROCK ENHANCED CAP & INCOM|17.83
20220705|09257P105|BTT|1|BLACKROCK MUNICIPAL 2030 TARGE|22.20
20220705|09257R101|BGB|194|BLACKSTONE STRATEGIC CREDIT FU|11.30
20220705|09257W100|BXMT|1274|BLACKSTONE MORTGATE TRUST INC |28.19
20220705|09258G104|BST|1440|BLACKROCK SCIENCE & TECHNOLOGY|33.18
20220705|09259E108|TCPC|276|BLACKROCK TCP CAP CORP COM (DE|12.85
20220705|09260E105|BMEZ|2281|BLACKROCK HEALTH SCIENCES TR I|16.79
20220705|09260K101|BSTZ|12793|BLACKROCK SCIENCE & TECHNOLOGY|19.90
20220705|09260Q108|BIGZ|1202|BLACKROCK INNOVATION & GROWTH |8.18
20220705|09260U109|BCAT|2269|BLACKROCK CAPITAL ALLOCATION T|14.72
20220705|09261X102|BXSL|6877|BLACKSTONE SECD LENDING FD COM|24.34
20220705|09262F100|ECAT|388|BLACKROCK ESG CAP ALLOCATION T|14.42
20220705|09263B108|BKSY|2409|BLACKSKY TECHNOLOGY INC COM CL|2.31
20220705|092667104|BLDE|4848|BLADE AIR MOBILITY, INC CL A C|4.41
20220705|09290C103|DYNF|1250|BLACKROCK ETF TR U S EQUITY FA|29.50
20220705|09290C301|BTEK|2684|BLACKROCK ETF TR FUTURE TECH E|18.73
20220705|09290C509|LCTU|271|BLACKROCK ETF TR US CARBON TRA|42.31
20220705|09352U108|BLND|40103|BLEND LABS INC|2.41
20220705|09354A100|BLNK|1064|BLINK CHARGING CO COM|15.94
20220705|093671105|HRB|53|BLOCK H & R INC|36.77
20220705|09370F109|BMAQ|3|BLOCKCHAIN MOON ACQUISITION CO|9.90
20220705|09370F208|BMAQU|428|BLOCKCHAIN MOON ACQUISITION CO|10.22
20220705|093712107|BE|4042|BLOOM ENERGY CORP CL A|16.88
20220705|094235108|BLMN|4918|BLOOMIN BRANDS INC COM STK (DE|17.07
20220705|095229100|BCOR|1|BLUCORA INC COM STK (DE)|18.81
20220705|09523Q200|APRN|123397|BLUE APRON HLDGS INC CL A NEW |4.10
20220705|09530Q102|BIOF|3681|BLUE BIOFUELS INC COM (NV)|0.17
20220705|09610B108|BWV|311|BLUE WTR VACCINES INC COM|2.15
20220705|09625U208|BKEPP|13240|BLUEKNIGHT ENERGY PARTNERS L P|8.55
20220705|09626M304|BBSRF|37396|BLUESTONE RES INC COM NO PAR (|0.64
20220705|09627J748|BRGPRC|80|BLUEROCK RESIDENTIAL GROWTH RE|24.96
20220705|09627Y109|BPMC|6|BLUEPRINT MEDICINES CORP COM|49.93
20220705|09660L105|DHF|553|BNY MELLON HIGH YIELD STRATEGI|2.28
20220705|09661T107|BKLC|572|BNY MELLON ETF TR US LARGE CAP|70.44
20220705|09661T305|BKSE|165|BNY MELLON ETF TR US SMALL CAP|76.07
20220705|09661T404|BKIE|14502|BNY MELLON ETF TR INTERNATIONA|59.83
20220705|09661T602|BKAG|51394|BNY MELLON ETF TR CORE BOND ET|43.96
20220705|09661T800|BKHY|4860|BNY MELLON ETF TR HIGH YIELD B|46.38
20220705|09661T834|BKCI|240|BNY MELLON ETF TR CONCENTRATED|39.89
20220705|096639109|BWLKF|27740|BOARDWALKTECH SOFTWARE (CANADA|0.44
20220705|096813209|BHKLY|67|BOC HONG KONG (HLDGS) LTD SPON|77.47
20220705|097023105|BA|7578|BOEING CO;COM USD5|139.84
20220705|09739D100|BCC|1628|BOISE CASCADE CO DEL COM STK (|60.58
20220705|097692206|PCRCF|2076|BOLT METALS CORP COM NEW (CANA|0.09
20220705|097751861|BDRBD|460|BOMBARDIER INC CL B NEW (CANAD|15.00
20220705|097751879|BDRAD|12|BOMBARDIER INC CL A NEW (CANAD|17.84
20220705|09789C200|XHYD|1|BONDBLOXX ETF TR USD HIGH YIEL|35.80
20220705|09789C705|XBB|40|BONDBLOXX ETF TR BB-RATED USD |38.74
20220705|09789C804|XB|15|BONDBLOXX ETF TR B-RATED USD H|38.48
20220705|09789C879|XEMD|3803623|BONDBLOXX ETF TR JP MORGAN USD|40.29
20220705|09852X701|BONXF|68|BONTERRA RES INC COM NO PAR(CA|0.70
20220705|09857L108|BKNG|1476|BOOKING HLDGS INC COM|1767.98
20220705|099502106|BAH|12673|BOOZ ALLEN HAMILTON HLDG CORP |92.84
20220705|101137206|BSXPRA|107955|BOSTON SCIENTIFIC CORP|102.82
20220705|10258P102|BOWL|5600|BOWLERO CORP CL A (DE)|11.00
20220705|103174108|BOXD|91780|BOXED INC|1.89
20220705|10319B100|BOXS|1|BOXSCORE BRANDS INC|0.01
20220705|103304101|BYD|844|BOYD GAMING CORP|51.11
20220705|105105209|BXBLY|2279|BRAMBLES LTD (AUSTRALIA)|15.28
20220705|10552T107|BRFS|3573|BRF-BRASIL S.A. ADS ((EACH RPS|2.63
20220705|105532105|BAK|17390|BRASKEM S.A. ADS (EA REPTG FOU|14.12
20220705|10554B104|LND|51885|BRASILAGRO BRAZILIAN AGRIC REA|4.70
20220705|10566L108|RIINF|8085|BRAVEHEART RESOURCES INC COMMO|0.06
20220705|10576N102|BRZE|3887|BRAZE, INC. CLASS A COMMON STO|39.10
20220705|106762123|BREZR|9438|BREEZE HLDGS ACQUISITION CORP |0.09
20220705|106813108|BRBOY|455|BREMBO S P A ADR (ITA)|10.05
20220705|10778Y302|BCTX|118560|BRIACELL THERAPEUTICS INC|6.08
20220705|10806B100|BRDG|1|BRIDGE INVT GROUP HLDGS INC CO|14.66
20220705|10807Q700|BLIN|1499|BRIDGELINE DIGITAL INC COM PAR|1.18
20220705|108621301|BWBBP|199|BRIDGEWATER BANCSHARES INC DEP|22.11
20220705|10918L103|MNRL|1|BRIGHAM MINERALS INC CL A|25.41
20220705|109199109|BEDU|294|BRIGHT SCHOLAR ED HLDGS LTD|0.74
20220705|10920G100|BGXX|4426|BRIGHT GREEN CORP COM|2.26
20220705|10920K101|BLTS|1|BRIGHT LTS ACQUISITION CORP CL|9.84
20220705|10921T101|BCOV|2137|BRIGHTCOVE, INC COM|6.40
20220705|10922N202|BHFAL|352|BRIGHTHOUSE FINL INC 6.25% JR |24.95
20220705|10922N301|BHFAP|2291|BRIGHTHOUSE FINL INC DEP SHS R|24.74
20220705|10922N509|BHFAO|6092|BRIGHTHOUSE FINL INC|24.77
20220705|10922N707|BHFAN|4499|BRIGHTHOUSE FINL INC DEP SH RE|19.97
20220705|10948C107|BV|1|BRIGHTVIEW HLDGS INC COM|12.05
20220705|10948W103|BSIG|931|BRIGHTSPHERE INVT GROUP INC CO|18.12
20220705|10949T109|BRSP|111|BRIGHTSPIRE CAP INC CL A COM (|7.75
20220705|110122108|BMY|1561|BRISTOL MYERS SQUIBB COMPANY|76.84
20220705|11125B102|BRAC|9004|BROAD CAP ACQUISITION CORP COM|9.90
20220705|11125B110|BRACR|24165|BROAD CAP ACQUISITION CORP RT |0.11
20220705|111444105|BYFC|598|BROADWAY FINL CORP (DEL)|1.03
20220705|112585104|BAM|61831|BROOKFIELD ASSET MANAGEMENT IN|45.02
20220705|11259V106|BBUC|13114|BROOKFIELD BUS.CORP CL A EXCH.|23.13
20220705|112830104|RA|7689|BROOKFIELD REAL ASSETS INCOME |18.46
20220705|11284V105|BEPC|3085|BROOKFIELD RENEWABLE CORP CL A|36.11
20220705|114082100|BTX|7373|BROOKLYN IMMUNO THERAPEUTICS L|0.54
20220705|116794108|BRKR|4516|BRUKER CORPORATION COM|63.54
20220705|117043406|BCPRA|452|BRUNSWICK CORP SR NT (DE)|25.29
20220705|117043505|BCPRB|1332|BRUNSWICK CORP 6.25% SR NT DUE|28.12
20220705|11776U300|BSQR|6658|BSQUARE CORPORATION NEW|1.28
20220705|11778X104|BTRS|491|BTRS HLDGS INC CL 1 COM (DE)|5.05
20220705|120076104|BBW|24|BUILD-A-BEAR WORKSHOP INC|15.94
20220705|12122L119|BFIIW|2396|BURGERFI INTERNATIONAL, INC. W|0.35
20220705|12326C105|BFST|92|BUSINESS FIRST BANCSHARES INC |21.66
20220705|12330E105|BZWR|3315|BUSINESS WARRIOR CORP (WY)|0.02
20220705|12429U101|BZZUY|371|Buzzi Unicem Spa Unsponsored A|8.13
20220705|12430A102|BZFD|16079|BUZZFEED INC CL A (DE)|1.62
20220705|12430A110|BZFDW|300|BUZZFEED INC WT EXP (DE)|0.12
20220705|12448X201|BYRN|1|BYRNA TECHNOLOGIES INC COM NEW|8.46
20220705|12468P104|AI|85|C3 AI INC CL A (DE)|19.15
20220705|124765108|CAE|2684|CAE INC|24.80
20220705|12482W101|YCBD|707|CBDMD INC COM|0.43
20220705|12482W200|YCBDPRA|100|CBDMD INC PFD SER A (DE)|3.49
20220705|124830878|CBL|14146|CBL & ASSOC PPTYS INC COM PAR |25.25
20220705|124900309|CCDBF|4|CCL INDUSTRIES INC CL-B (F)|44.67
20220705|125009100|CYSNF|2101|C COM SATELLITE SYS INC|1.69
20220705|12503M108|CBOE|329|CBOE GLOBAL MARKETS INC COM|114.68
20220705|12504L109|CBRE|541|CBRE GROUP INC CL A|75.69
20220705|12508X109|CBNT|22150|C-BOND SYS INC COM (CO)|0.01
20220705|12510Q100|CCCS|9032|CCC INTELLIGENT SOLUTIONS HLDG|9.22
20220705|125105106|OTGLY|149|CD PROJEKT S A ADR(POL)|5.18
20220705|12514G108|CDW|4856|CDW COPR COM STK (DE)|157.00
20220705|12521J103|CFVI|701|CF ACQUISITION CORP VI COM CL |9.99
20220705|125269100|CF|100|CF INDUSTRIES HOLDINGS, INC.|85.28
20220705|12529R107|CCCC|3925|C4 THERAPEUTICS INC|8.03
20220705|12530D113|CXACWS|150|C5 ACQUISITION CORP RED WT EXP|0.17
20220705|12532H104|GIB|58|CGI INC CL A SUB VTG|80.10
20220705|125361105|CGSI|21432|CGS INTL INC COM (NV)|0.05
20220705|125405506|CGXEF|5716|CGX ENERGY INC ORD SHS (CDA)|0.76
20220705|12541W209|CHRW|11|C.H. ROBINSON WORLDWIDE INC NE|102.06
20220705|12542R308|CHSCO|550|CHS INC PREFERRED CLASS B|27.38
20220705|12545M207|CHYHY|1312|CHR HANSEN HLDG A/S SPONSORED |18.55
20220705|125523100|CI|81|CIGNA CORP NEW COM STK (DE)|268.03
20220705|12571T100|CCMP|1439|CMC MATLS INC|172.68
20220705|125896845|CMSD|3838|CMS ENERGY CORP JR SUB NT 5.87|23.98
20220705|125896860|CMSA|1005|CMS ENERGY CORP|24.58
20220705|12620R105|CNPAY|2758|CNP Assurances SA Unsponsored |11.29
20220705|12623Y107|CPPCY|414|CP ALL PUB CO LTD UNSPONSORED |17.61
20220705|12626K203|CRH|17636|CRH PLC ADR|34.99
20220705|12628R107|CSBB|28|CSB BANCORP INC (OH)|38.00
20220705|126327105|LAW|8353|CS DISCO INC COM|19.65
20220705|126349109|CSGS|1|CSG SYS INTERNATL INC|60.09
20220705|126402106|CSWI|1|CSW INDUSTRIALS INC|104.84
20220705|12648L601|CTIC|24763|CTI BIOPHARMA CORP COM STK (DE|6.08
20220705|12650X105|CTTPY|1003|CTT-CORREIOS DE PORTUGAL S.A. |6.80
20220705|126638105|CVRX|591|CVRX INC|6.12
20220705|126677103|CVT|90881|CVENT HLDG CORP COM (DE)|5.01
20220705|12673W407|CYCA|24833|CYTTA CORP COM STK (NV)|0.17
20220705|12674W109|CABA|396|CABALETTA BIO INC COM|1.06
20220705|127537207|CDZI|2582|CADIZ INC NEW|2.50
20220705|12803K109|CAIXY|2847|CAIXABANK UNSPONSORED ADR (SPA|1.12
20220705|128058203|CLBS|26147|CALADRIUS BIOSCIENCES INC COM |0.53
20220705|12811V105|CCD|1346|CALAMOS DYNAMIC CONV & INCOME |21.70
20220705|128117108|CHI|13275|CALAMOS CONV OPPORTUNITIES & I|11.08
20220705|12812C106|CPZ|1174|CALAMOS LONG/SHORT EQUITY & DY|16.58
20220705|128125101|CSQ|456|CALAMOS STRATEGIC TOTAL RETURN|13.45
20220705|128126109|CAMP|320|CALAMP CORP|4.25
20220705|128246105|CVGW|71|CALAVO GROWERS INC|42.04
20220705|12913L203|CWLPF|4500|CALDWELL PARTNERS INTL INC COM|1.65
20220705|13000C205|CXBMF|1074|CALIBRE MNG CORP (CANADA)|0.81
20220705|13057Q305|CRC|1|CALIFORNIA RES CORP COM PAR $ |39.78
20220705|13100M509|CALX|1|CALIX , INC COMMON STOCK|34.96
20220705|131015109|CCMN|1300|CALLAHAN CONS. MINES INC|.
20220705|131193104|ELY|3838|CALLAWAY GOLF CO|20.40
20220705|13123X508|CPE|3943|CALLON PETE CO DEL|39.27
20220705|13124Q106|CALT|1|CALLIDITAS THERAPEUTICS AB SPO|18.16
20220705|13173L107|CLXT|9010|CALYXT, INC. COMMON STOCK|0.25
20220705|13200M508|CEI|9643|CAMBER ENERGY INC COM PAR $0.0|0.38
20220705|132061201|SYLD|838|CAMBRIA SHAREHOLDER YLD ETF|54.99
20220705|132061300|FYLD|1868|CAMBRIA FOREIGN SHAREHOLDER YI|23.36
20220705|132061508|GMOM|1696|CAMBRIA ETF TR CAMBRIA GLOBAL |29.56
20220705|132061607|GAA|400|CAMBRIA GLOBAL ASSET ALLOCATIO|26.90
20220705|132061805|FAIL|2768|CAMBRIA GLOBAL TAIL RISK ETF|22.53
20220705|132061839|TRTY|975|CAMBRIA ETF TR CAMBRIA TRINITY|25.63
20220705|132061862|TAIL|1201|CAMBRIA ETF TR TAIL RISK ETF|17.55
20220705|132061888|VAMO|1481|CAMBRIA ETF TR VALUE & MOMENTU|25.48
20220705|132152109|CATC|18|CAMBRIDGE BANCORP|83.21
20220705|13321L108|CCJ|12643|CAMECO CORP|21.82
20220705|13462K109|CWH|24303|CAMPING WORLD HLDGS INC CL A (|21.91
20220705|13470W202|CANB|20|CAN B CORP COM NEW|4.60
20220705|13471N201|CANF|465|CAN-FITE BIOPHARMA LTD SPONSOR|0.90
20220705|134852102|CCWOF|3601|CANADA SILVER COBALT WKS INC C|0.10
20220705|135086106|GOOS|12970|CANADA GOOSE HLDGS INC SHS SUB|17.63
20220705|13527D108|D108REORGPAYMNT|1927|CANADA JETLINES OPERATIONS LTD|0.22
20220705|136069101|CM|4781|CANADIAN IMPERIAL BK OF COMMER|49.09
20220705|136385101|CNQ|6882|CANADIAN NATURAL RESOURCES LTD|54.77
20220705|13645T100|CP|157160|CANADIAN PACIFIC RAILWAY LTD|71.50
20220705|13646R103|DCNNF|7911|CANADIAN PALLADIUM RES INC|0.05
20220705|136635109|CSIQ|18316|CANADIAN SOLAR INC. COM (BC)|31.12
20220705|136842101|CRCUF|11966|CANAGOLD RES LTD (CANADA)|0.21
20220705|13740R207|CDELF|200|CANDELARIA MNG CORP (CANADA)|0.09
20220705|137576104|CFPZF|149|Canfor Corporation New Ordinar|16.75
20220705|137586103|CANG|147304|CANGO INC ADS (CYM)|2.32
20220705|13765L101|BLOZF|4|CANNABIX TECHNOLOGIES INC. ORD|0.35
20220705|13767K101|CNGL|4900|CANNA-GLOBAL ACQUISITION CORP |10.03
20220705|13781Y111|CANOWS|100|CANO HEALTH INC WT EXP 06/03/2|0.70
20220705|138006309|CAJ|1077|CANON INC ADS (1 SH COM)|23.07
20220705|13803R102|GOEV|53042|CANOO INC|1.88
20220705|13803R110|GOEVW|5159|CANOO INC|0.30
20220705|138035100|CGC|4873918|CANOPY GROWTH CORP COM|2.81
20220705|138103106|CTLP|1565|CANTALOUPE INC COM (PA)|5.67
20220705|13961R100|CGEMY|4310|CAPGEMINI S E ADR(FRA)|33.99
20220705|139674105|CCBG|1|CAPITAL CITY BK GROUP INC|28.29
20220705|14019W109|CGXU|8101|CAPITAL GROUP INTL FOCUS EQUIT|20.62
20220705|14020G101|CGGR|105848|CAPITAL GROUP GROWTH ETF SHS C|20.13
20220705|14020V108|CGUS|40444|CAPITAL GROUP CORE EQUITY ETF |21.88
20220705|14020W106|CGDV|77360|CAPITAL GROUP DIVID VALUE ETF |22.55
20220705|14020X104|CGGO|26547|CAPITAL GROUP GLOBAL GROWTH EQ|20.11
20220705|14020Y102|CGCP|8716|CAPITAL GROUP CORE PLUS INCOME|23.42
20220705|14040H105|COF|59|CAPITAL ONE FINANCIAL CORP|106.82
20220705|14040H733|COFPRN|574|CAPITAL ONE FINL CORP DEP SHS |17.96
20220705|14040H758|COFPRL|2088|CAPITAL ONE FINL CORP DEP SHS |18.01
20220705|14040H774|COFPRK|542|CAPITAL ONE FINL CORP|19.05
20220705|14064D550|TACK|17950|CAPITOL SER TR FAIRLEAD TACTIC|23.88
20220705|14064D568|TIME|60|CAPITOL SER TR CLOCKWISE CAP I|17.48
20220705|140703109|CAPTF|13|CAPITAN MNG INC|0.21
20220705|14116K164|OFSWF|1|CARBON STREAMING CORP WT NEW E|1.33
20220705|14147L108|CRDF|49242|CARDIFF ONCOLOGY INC|2.33
20220705|14149Y108|CAH|61|CARDINAL HEALTH INC|53.10
20220705|14161Y200|CRDL|5850|CARDIOL THERAPEUTICS INC COM S|1.34
20220705|141619106|CSII|1|CARDIOVASCULAR SYS INC COM STK|14.57
20220705|14167R209|MTBCP|1138|CARECLOUD, INC. 11 % SER A CUM|26.10
20220705|14171W103|CMAX|8155|CAREMAX INC CLASS A (DE)|4.05
20220705|142552108|LOTZ|17435|CARLOTZ INC CLASS A|0.40
20220705|142552116|LOTZW|3674|CARLOTZ INC WT EXP 02/26/26|0.10
20220705|142795202|CABGY|299|CARLSBERG AS SPONSORED ADR CL |25.66
20220705|14316J108|CG|7840|THE CARLYLE GROUP INC. COMMON |32.09
20220705|14365C103|CUK|56993|CARNIVAL PLC ADS|8.14
20220705|143658300|CCL|124395|CARNIVAL CORPORATION (PAIRED S|8.82
20220705|14427M107|PRTS|194|CARPARTS COM INC NEW|7.26
20220705|14448C104|CARR|1|CARRIER GLOBAL CORP COM|36.00
20220705|14574X104|TAST|10411|CARROLS RESTAURANT GROUP, INC |2.10
20220705|146229109|CRI|869|CARTER'S INC|70.80
20220705|146761101|CRTIF|154079|CARTIER IRON CORP COM (CAN)|0.05
20220705|146869102|CVNA|586600|CARVANA CO CL A|21.87
20220705|146875604|CARV|698|CARVER BANCORP INC COM STK NEW|5.73
20220705|14713L102|CASA|1|CASA SYSTEMS INC COM|3.91
20220705|147528103|CASY|25|CASEYS GENERAL STORES INC|186.59
20220705|14757U208|CASI|8|CASI PHARMACEUTICALS INC COM S|2.89
20220705|14817C107|SAVA|11996|CASSAVA SCIENCES INC COM (DE) |26.51
20220705|14838T105|ONOV|4044|CASTELLUM INC|0.23
20220705|14843C105|CSTL|1991|CASTLE BIOSCIENCES INC COM|22.51
20220705|14888D208|CBIO|308222|CATALYST BIOSCIENCES INC COM N|1.79
20220705|14912Y202|CTT|10044|CATCHMARK TIMBER TR INC CL A C|10.22
20220705|149205106|CATO|1|CATO CORP CL-A|11.32
20220705|149568107|CVCO|7|CAVCO INDUSTRIES INC DEL|201.77
20220705|14964E104|CAVVF|3350|CAVU ENERGY METALS CORP|0.17
20220705|14965R104|CAVR|53220|CAVU RESOURCES INC COMMON STOC|0.02
20220705|14986C102|CBAT|635|CBAK ENERGY TECHNOLOGY INC COM|1.05
20220705|150185106|FUN|688|CEDAR FAIR DEP R L.P.|45.90
20220705|150602506|CDRPRC|212|CEDAR RLTY TR INC|7.25
20220705|150837607|CVM|24792|CEL-SCI CORP NEW (CO)|4.10
20220705|150870103|CE|205|CELANESE CORPORATION COM STK|115.72
20220705|15101Q108|CLS|317|CELESTICA INC|9.63
20220705|151190105|CELU|12041|CELULARITY INC|3.53
20220705|151190113|CELUW|3233|CELULARITY INC WT EXP 05/24/20|0.54
20220705|151290889|CX|4157|CEMEX, S.A.B. DE C.V. ADS (REP|3.86
20220705|152309100|CNTA|302|CENTESSA PHARMACEUTICALS PLC S|5.17
20220705|15234Q108|EBRB|22223|ELETROBRAS CENTRAIS ADR (PRF) |8.73
20220705|15234Q207|EBR|11058|ELECTROBRAS CENTRAIS ADR (COM)|8.71
20220705|152413209|CBCYB|126|CENTRAL BANCOMPANY CL-B NON-VT|610.00
20220705|153436100|CEE|9890|THE CENTRAL AND EASTERN EUROPE|10.06
20220705|153527106|CENT|72|CENTRAL GARDEN & PET CO|42.93
20220705|153527205|CENTA|1|CENTRAL GARDEN & PET COMPANY C|40.29
20220705|155038201|CEPU|186|CENTRAL PUERTO S A|3.08
20220705|15639K300|CPYYY|69|CENTRICA PLC SPONS ADR NEW|3.93
20220705|15672X102|CISO|7956|CERBERUS CYBER SENTINEL CORP|3.68
20220705|156727109|CRNC|168|CERENCE INC COM|25.82
20220705|15673X101|CPTN|16753|CEPTON INC COM|1.54
20220705|15673X119|CPTNW|2415|CEPTON INC WT EXP|0.12
20220705|15677J108|CDAY|1443|CERIDIAN HCM HLDG INC COM|47.60
20220705|156776106|CRPHY|95|CERES PWR HLDGS PLC ADR(UK)|3.59
20220705|15678U128|CERE|13446|CEREVEL THERAPEUTICS HOLD. INC|26.42
20220705|157210105|CEVA|83|CEVA INC;COM STK USD0.001|32.86
20220705|15872M104|CHX|1|CHAMPIONX CORP COM|19.68
20220705|159179100|ECOM|1|CHANNELADVISOR CORP|14.64
20220705|15961R105|CHPT|13328|CHARGEPOINT HLDGS INC CL A|12.69
20220705|159610104|CRGE|50688|CHARGE ENTERPRISES INC COM|4.79
20220705|16106R109|CWBHF|8536|CHARLOTTES WEB HLDGS INC COM (|0.47
20220705|16119P108|CHTR|15978|CHARTER COMMUNICATIONS INC NEW|480.92
20220705|16208T102|CLDT|1|CHATHAM LODGING TRUST COM SHS |10.47
20220705|163599301|CADMD|3|CHEMESIS INTL INC COM NO PAR (|0.04
20220705|16383D104|CHMJF|5340|CHEMISTREE TECHNOLOGY INC|0.02
20220705|16383L106|CCXI|1249|CHEMOCENTRYX INC|26.76
20220705|163851108|CC|824|CHEMOURS CO COM STK (DE)|31.47
20220705|163867104|CMGMY|574|CHEMRING GROUP PLC UNSPONSORED|4.02
