SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20220202|78470P200|STOT|308|SPDR DOUBLELINE SHORT DURATION|48.51
20220202|78470P309|EMTL|19|SPDR DOUBLELINE EMERGING MARKE|47.12
20220202|78470P408|XLSR|1026|SSGA ACTIVE TR SPDR SSGA US SE|45.25
20220202|78470P705|MBND|3465|SSGA ACTIVE TR SPDR NUVEEN MUN|28.83
20220202|78470P804|OBND|210|SSGA ACTIVE TR SPDR LOOMIS SAY|29.37
20220202|78470P861|REMG|10|SSGA ACTIVE TR SPDR BLOOMBERG |29.76
20220202|78470P887|ESIX|5|SSGA ACTIVE TR SPDR S&P SMALLC|28.40
20220202|78472F101|TLMD|1317|SOC TELEMED INC CORP CL A|0.71
20220202|78472F119|TLMDW|190|SOC TELEMED INC WT WXP 11/30/2|0.10
20220202|78472W104|SQZ|3475|SQZ BIOTECHNOLOGIES CO COM|7.98
20220202|784933103|SGRP|7146|SPAR GROUP INC|1.25
20220202|78501P203|SWKH|73|SWK HLDS CORP COM NEW|18.82
20220202|78518H103|BRW|112|SABA CAP INCOME & OPP FD SHS (|4.54
20220202|785246109|SGSVF|5475|SABINA GOLD & SILVER CORP ORDI|1.04
20220202|785688102|SBR|1|SABINE ROYALTY TR UT BI|51.60
20220202|785713306|SBLRF|6358|SABLE RESOURCES LTD ORDINARY S|0.15
20220202|78590A406|SCCC|574|SACHEM CAPITAL CORP. 7.75 NT 0|25.60
20220202|78590A604|SCCD|2058|SACHEM CAP CORP NT DTD12/20/21|25.24
20220202|786584102|SAFRY|18411|SAFRAN S A SPONSORED ADR (FRAN|31.33
20220202|78709Y105|SAIA|215|SAIA INC COM STK|299.72
20220202|78781P105|SAIL|476|SAILPOINT TECHNOLOGIES HLDGS|39.93
20220202|790148100|JOE|271|ST.JOE COMPANY(THE)|48.23
20220202|794093104|SALM|157|SALEM MEDIA GROUP INC CL A COM|3.34
20220202|79466L302|CRM|27830|SALESFORCE.COM INC|232.12
20220202|79471V105|SMM|11611|SALIENT MIDSTREAM & MLP FD SHS|7.31
20220202|795226109|SAL|757|SALISBURY BANCORP INC(NEW)|56.02
20220202|79547H106|SALRY|1668|SALMAR ASA ADR (NORWAY)|17.07
20220202|79584E107|SFRGY|570|SALVATORE FERRAGAMO S.P.A. UNS|10.85
20220202|79588J102|SAXPY|83|Sampo OYJ Unsponsored ADR repr|24.67
20220202|79589J200|SAML|503|SAMSARA LUGGAGE INC|0.65
20220202|798241105|SJT|43389|SAN JUAN BASIN ROYALTY TR|6.74
20220202|79956P201|SANBU|2245|SANABY HEALTH ACQ CORP UNIT 1 |10.15
20220202|799566104|SANA|4|SANA BIOTECHNOLOGY INC COM|8.81
20220202|800013104|SAFM|65|SANDERSON FARMS INC|184.22
20220202|80007P869|SD|12|SANDRIDGE ENERGY INC COM NEW (|12.00
20220202|80007R105|SCHYY|14590|SANDS CHINA LTD UNSPONSORED AD|28.67
20220202|80013R206|SAND|5723|SANDSTORM GOLD LTD. ORDINARY S|6.06
20220202|800212201|SDVKY|3177|SANDVIK AB ADR|26.87
20220202|80104Q208|SLLDY|886|SANLAM LTD SPONSORED ADR (SOUT|8.33
20220202|80105N105|SNY|17385|SANOFI-ADR|51.63
20220202|80287P100|SNPHY|400|SANTEN PHARMACEUTICAL CO UNSPO|11.22
20220202|803021807|SSLZY|8586|SANTOS LTD SPONSORED ADR(AUSTR|5.17
20220202|80303D107|SNWV|108246|SANUWAVE HEALTH INC COM STK (N|0.18
20220202|803054204|SAP|100|SAP SE ADS (EA REPSTG 1 COM SH|127.68
20220202|80349A604|SAK|1841|SARATOGA INVESTMENT CORP. NT 7|25.83
20220202|80359A106|STRC|651|SARCOS TECHNOLOGY & ROBOTICS C|6.41
20220202|803607100|SRPT|325|SAREPTA THERAPEUTICS INC COM S|74.25
20220202|803866300|SSL|9120|SASOL LTD SPONSORED ADR|23.55
20220202|803870104|SSYRF|154|SASSY RES CORP (CANADA)|0.39
20220202|804395101|BFS|3|SAUL CENTERS INC|48.81
20220202|805111101|SVRA|5887|SAVARA INC COM STK (TX)|1.24
20220202|80512Q303|SVFD|22|SAVE FOODS INC COM PAR $0.0001|4.35
20220202|80585Y308|SBRCY|1344|SBERBANK|13.94
20220202|806260105|SFFLY|175|SCHAEFFLER AG (GERMANY, FR)|7.66
20220202|806407102|HSIC|100|SCHEIN (HENRY) INC|75.95
20220202|80687P106|SBGSY|395|SCHNEIDER ELECTRIC SE UNSPONSO|34.46
20220202|806870200|SMIT|2447|SCHMITT INDUSTRIES INC NEW|5.20
20220202|806882106|SCHN|21|SCHNITZER STEEL INDS INC CL-A |39.81
20220202|80706P103|SRRK|1343|SCHOLAR ROCK HLDG CORP|18.60
20220202|807066105|SCHL|88|SCHOLASTIC CORP|41.25
20220202|808513600|SCHWPRD|6759|SCHWAB CHARLES CORP NEW DP SHS|25.75
20220202|808524102|SCHB|6663|SCHWAB STRATEGIC TR US BROAD M|107.09
20220202|808524607|SCHA|16768|SCHWAB STRATEGIC TR US SMALL-C|94.31
20220202|808524664|SAEF|68|SCHWAB STRATEGIC TR ARIEL ESG |23.57
20220202|808524672|SCHY|208882|SCHWAB STRATEGIC TR INTL DIVID|25.94
20220202|808524680|SCHQ|347|SCHWAB STRATEGIC TR LONG-TERM |49.07
20220202|808524698|SCHI|821|SCHWAB STRATEGIC TR 5 -10 YR C|50.32
20220202|808524706|SCHE|37625|SCHWAB STRATEGIC TR US EMERGIN|30.14
20220202|808524722|SCHK|2584|SCHWAB STRATEGIC TR 1000 INDEX|44.14
20220202|808524730|FNDE|13102|SCHWAB FUNDAMENTAL EMERGING MK|32.34
20220202|808524748|FNDC|6309|SCHWAB FUNDAMENTAL INTL SMALL |36.23
20220202|808524755|FNDF|39934|SCHWAB FUNDAMENTAL INTL LARGE |33.22
20220202|808524763|FNDA|16|SCHWAB FUNDAMENTAL U S SMALL C|52.81
20220202|808524771|FNDX|2922|SCHWAB FUNDAMENTAL U S LARGE C|58.37
20220202|808524789|FNDB|1239|SCHWAB FUNDAMENTAL U S BROAD M|57.52
20220202|808524805|SCHF|2502088|SCHWAB STRATEGIC TR INTL EQTY |37.89
20220202|808524839|SCHZ|12294|SCHWAB US AGGREGATE BOND ETF|52.68
20220202|808524847|SCHH|372939|SCHWAB STRATEGIC U.S. REIT ETF|48.17
20220202|808524854|SCHR|200|SCHWAB INTERMEDIATE-TERM US TR|55.12
20220202|808524888|SCHC|157|SCHWAB STRATEGIC TR INTL SMALL|38.83
20220202|808625107|SAIC|934|SCIENCE APPLICATIONS INTL CORP|82.34
20220202|808644108|SNCE|60895|SCIENCE 37 HLDGS INC COM|8.00
20220202|80874P109|SGMS|690|SCIENTIFIC GAMES CORP COM STK |59.86
20220202|809171101|SCPS|100|SCOPUS BIOPHARMA INC COM|1.11
20220202|811292200|SCYX|131|SCYNEXIS INC COMMON STOCK NEW |5.21
20220202|81141R100|SE|522|SEA LTD ADR (CYM)|158.94
20220202|811699107|SEAC|3983|SEACHANGE INTL INC|1.23
20220202|811916105|SA|10399|SEABRIDGE GOLD INC|16.04
20220202|81211K100|SEE|749|SEALED AIR CORP(NEW)|68.00
20220202|81221H204|SGIIU|800|SEAPORT GLOBAL ACQUISITION II |10.00
20220202|812350106|SHLDQ|2542|SEARS HOLDINGS|0.01
20220202|81367P101|SECO|456|SECOO HLDG LTD ADR (CYM)|0.39
20220202|81369Y100|XLB|13876|SELECT SECTOR SPDR FD-MATERIAL|85.75
20220202|81369Y407|XLY|80|SELECT SECTOR SPDR-CONSUMER DI|186.07
20220202|81369Y704|XLI|322130|INDUSTRIAL SECTOR SPDR|102.13
20220202|81369Y803|XLK|8637|TECHNOLOGY SECTOR SPDR|162.39
20220202|81369Y886|XLU|2550|UTILITIES SECTOR SPDR|68.33
20220202|81386P108|LYFE|12|2ND VOTE FDS2ND VOTE LIFE NEUT|31.90
20220202|81386P306|EGIS|225|2ND VOTE FDS 2ND VOTE SOCIETY |33.79
20220202|81577F109|SEEL|3279|SEELOS THERAPEUTICS INC COM (N|1.17
20220202|816300107|SIGI|101|SELECTIVE INSURANCE GROUP INC |79.73
20220202|816307300|SLQT|1|SELECTQUOTE, INC.|7.48
20220202|81642T209|SLS|1300|SELLAS LIFE SCIENCES GROUP INC|5.55
20220202|81662J107|SMBMY|156|Sembcorp Marine Ltd Unsponsore|0.61
20220202|816645204|LEDS|1484|SEMILEDS CORP COM NEW (DE)|3.75
20220202|816850101|SMTC|168|SEMTECH CORP|71.90
20220202|816851109|SRE|40940|SEMPRA COM (CA)|136.12
20220202|816851604|SREA|2787|SEMPRA JR SUB NT 05.750% 07/01|26.74
20220202|81686C104|SEMR|103518|SEMRUSH HLDGS INC CL A (DE)|18.57
20220202|81723H108|SNRH|747|SENIOR CONNECT ACQUISITION COR|9.79
20220202|81725T100|SXT|2984|SENSIENT TECHNOLOGIES CORP|83.95
20220202|81727U105|SENS|231670|SENSEONICS HLDGS INC (DE)|2.70
20220202|81728A108|SNSE|2266|SENSEI BIOTHERAPEUTICS INC COM|4.97
20220202|81728J109|SRTS|42|SENSUS HEALTHCARE INC COM|8.17
20220202|81730H109|S|14078|SENTINELONE INC CL A COM (DE) |46.89
20220202|81732W104|SEOVF|4178|SERNOVA CORP|1.30
20220202|81734C106|SQL|3824|SEQLL INC COM (DE)|1.67
20220202|81734C114|SQLLW|100|SEQLL INC WT EXP (DE)|0.74
20220202|81749D107|SERA|467|SERA PROGNOSTICS INC CL A (DE)|6.93
20220202|81750R102|MCRB|8|SERES THERAPEUTICS INC COM|8.30
20220202|81752R308|SRGPRA|275|SERITAGE GROWTH PPTYS|21.46
20220202|81752T585|PUNK|1027|SERIES PORTFOLIOS TR SUBVERSIV|26.94
20220202|81752T619|ICAP|1866|SERIES PORTFOLIOS TR INFRACAP |30.63
20220202|81762P102|NOW|2794|SERVICENOW INC COM|586.54
20220202|81768T108|SFBS|298|SERVISFIRST BANCSHARES INC COM|84.18
20220202|817732100|SVT|116|SERVOTRONICS INCORPORATED|13.90
20220202|817763105|SESN|3196|SESEN BIO INC COM|0.73
20220202|81783H105|SVNDY|2229|Seven & I Holdings Co Ltd Unsp|25.40
20220202|81784E101|SEVN|5|SEVEN HILLS RLTY TR COM|11.12
20220202|81807M205|YQ|43987|17 ED & TECHNOLOGY GROUP INC A|1.13
20220202|81814P209|STRNY|567|SEVERN TRENT PLC SPONSORED ADR|39.76
20220202|819047101|SHAK|50|SHAKE SHACK INC CL A (DE)|66.70
20220202|81943N109|SFDMY|7|SHANGHAI FUDAN MICROELECTRONIC|25.50
20220202|81943R100|SHPMY|1220|SHANGHAI PHARMACEUTICALS HOLDI|10.03
20220202|81947T102|SHPW|3599|SHAPEWAYS HOLDINGS INC COM (DE|3.17
20220202|81948W112|SHCRW|49948|SHARECARE INC RED WT EXP 07/01|0.52
20220202|820439107|SAWLF|84|SHAWCOR LTD ORDINARY SHARES|4.69
20220202|82322R109|SHZHY|116017|SHENZHOU INTL GROUP HLDGS LTD |18.72
20220202|824348106|SHW|5|SHERWIN-WILLIAMS CO|293.09
20220202|82452J109|FOUR|162|SHIFT4 PAYMENTS, INC. CL A|52.82
20220202|82452L203|PIXY|36800|SHIFTPIXY INC COM NEW|1.22
20220202|82452T107|SFT|22682|SHIFT TECHNOLOGIES INC CL A (D|2.37
20220202|82454X106|SHMAY|91|SHIMAO GROUP HOLDINGS LTD. AME|7.34
20220202|82455C101|SMNNY|450|SHIMANO INC ADR (JPY)|22.51
20220202|824667109|SGIOY|159|Shionogi & Co Ltd Unsponsored |15.46
20220202|824841407|SSDOY|28236|SHISEIDO CO LTD SPON ADR|51.44
20220202|82489W107|SHLS|10483|SHOALS TECHNOLOGIES GROUP INC |17.23
20220202|825107105|SHBI|533|SHORE BANCSHARES INC|20.12
20220202|825704109|SIBN|42|SI-BONE INC COM (DE)|19.81
20220202|82572P100|SNNC|1792|SIBANNAC INC|0.07
20220202|826165102|SIDU|71|SIDUS SPACE INC CL A COM (DE) |11.33
20220202|826197501|SIEGY|173|SIEMENS AKTIENGESELLSCHAFT ADS|79.69
20220202|82620P102|BSRR|33|SIERRA BANCORP|26.62
20220202|82621J105|SIEN|4386|SIENTRA INC COMMON STOCK|2.89
20220202|82639W106|SMTS|1330|SIERRA METALS, INC. ORDINARY S|1.28
20220202|82640U404|SRRA|7869|SIERRA ONCOLOGY INC COM NEW ST|29.65
20220202|826516106|SWIR|209|SIERRA WIRELESS INC|14.86
20220202|826546103|SIF|249|SIFCO INDUSTRIES INC|6.57
20220202|82655M107|SIFY|2113|SIFY TECHNOLOGIES LTD ADS|3.22
20220202|82657L107|SGTX|158|SIGILON THERAPEUTICS INC COM (|1.90
20220202|82657M105|SGHT|2274|SIGHT SCIENCES INC COM (DE)|14.62
20220202|826598112|SGLBW|22717|SIGMA LABS INC (NV)|0.02
20220202|826599102|SGML|11969|SIGMA LITHIUM CORP (CANADA)|10.04
20220202|82662L209|SIGL|257|SIGNAL ADVANCE, INC. COMMON ST|0.43
20220202|82670P101|PHPPY|7387|SIGNIFY N V ADR(NETHERLANDS)|27.51
20220202|82671G100|SGFY|133502|SIGNIFY HEALTH INC CL A|13.43
20220202|82674R103|SXYAY|1413|SIKA AG ADR (CHE)|35.09
20220202|82686Q101|SLN|1912|SILENCE THERAPEUTICS PLC SPONS|20.61
20220202|826919102|SLAB|312|SILICON LABORATORIES INC|165.42
20220202|82706C108|SIMO|24|SILICON MOTION TECHNOLOGY CORP|79.68
20220202|827458209|SVBL|24213|SILVER BULL RES INC|0.25
20220202|82770L307|SILED|65922|SILVER ELEPHANT MNG CORP COM N|1.51
20220202|828003103|SVTNF|218|SILVERTON METALS CORP COM (CAN|0.15
20220202|828062109|SLVRF|5175|SILVER ONE RES INC COM (CAN)|0.31
20220202|828341107|WRPSF|14630|SILVER X MNG CORP COM (CAN)|0.23
20220202|82835W108|SBTX|1731|SILVERBACK THERAPEUTICS INC CO|4.85
20220202|82836L119|SBEAW|979|SILVERBOX ENGAGED MERGER CORP |1.21
20220202|828363101|SILV|481|SILVERCREST METALS INC (CAN)|7.68
20220202|82837P408|SI|1049|SILVERGATE CAP CORP CL A (MD) |110.88
20220202|82837P507|SIPRA|1408|SILVERGATE CAP CORP DEP SHS RE|23.52
20220202|82880R103|SPGS|642|SIMON PPTY GROUP ACQUISITION|9.74
20220202|82889N103|SPYC|193|SIMPLIFY EXCHANGE TRADED FDS U|32.54
20220202|82889N301|SPUC|338|SIMPLIFY EXCH TRADED FDS US EQ|32.77
20220202|82889N707|VFIN|118|SIMPLIFY EXCHANGE TRADED FDS V|6.81
20220202|82889N731|EAFD|639|SIMPLIFY EXC TR DEVELOPED MKTS|24.37
20220202|82889N749|EMGD|746|SIMPLIFY EXC EMERGING MKTS EQU|24.92
20220202|82889N756|RTYD|35449|SIMPLIFY EXC FDS|23.83
20220202|82889N764|HEQT|123133|SIMPLIFY EXCHANGE TRADED FDS H|24.72
20220202|82889N772|PINK|1099|SIMPLIFY EXCHANGE TRADED FDS S|25.35
20220202|82889N780|CYA|878|SIMPLIFY EXCHANGE TRADED FDS T|23.00
20220202|82889N798|TYA|344|SIMPLIFY EXCHANGE TRADED FDS S|23.25
20220202|82889N806|VPOP|20|SIMPLIFY EXCH TRADED FDS VOLT |9.55
20220202|82889N855|PFIX|961|SIMPLIFY ETF SIMPLIFY INT RATE|40.90
20220202|82889N863|SVOL|23798|SIMPLIFY ETF SIMPLIFY VOLATILI|26.24
20220202|82889N871|VCLO|70|SIMPLIFY EX TR FD VOLT CLOUD|12.24
20220202|82901A105|SIMP|8000|SIMPLY INC|2.49
20220202|829073105|SSD|943|SIMPSON MANUFACTURING CO INC|113.37
20220202|829214105|SLP|34|SIMULATIONS PLUS INC|40.59
20220202|82929R304|SGAPY|44532|Singapore Telecommunications L|18.27
20220202|82929W105|SPXCY|31|Singapore Exchange Ltd Unspons|105.25
20220202|82929Y101|SGGKY|1|Singapore Tech Engineering Ltd|27.50
20220202|82935V208|SGLY|73781|SINGULARITY FUTURE TECHNOLOGY |5.23
20220202|82937K101|SHTDY|47010|SINOPHARM GROUP CO. LTD UNSPON|11.50
20220202|829399104|SIOX|3282|SIO GENE THERAPIES INC COM|0.90
20220202|829658103|SPQQ|70|SIREN ETF TR LARGE CAP BLEND I|31.35
20220202|829658301|LEAD|1374|SIREN DIVCON LEADERS DIVIDEND |56.35
20220202|82968B103|SIRI|2076966|SIRIUS XM HOLDINGS INC,|6.76
20220202|82981J109|SITC|14832|SITE CTRS CORP COM NEW|14.84
20220202|83001A102|SIX|1|SIX FLAGS ENTMT CORP NEW COM S|41.31
20220202|83011C205|SXNTF|9240|SIXTY NORTH GOLD MNG LTD|0.04
20220202|83013Q152|SYTAW|19538|SIYATA MOBILE INC WT PUR COM E|0.40
20220202|83013Q509|SYTA|2409|SIYATA MOBILE INC (CANADA)|1.36
20220202|83056P715|SKE|30207|SKEENA RES LTD NEW COM PAR $0.|10.61
20220202|830561205|SKBSY|204|SKANSKA AB SPONSORED ADR (SWE)|24.97
20220202|830566105|SKX|352|SKECHERS USA INC|42.46
20220202|83066P200|SKIL|5282|SKILLSOFT CORP CL A|7.59
20220202|83067L109|SKLZ|2920|SKILLZ INC COM CL A (DE)|4.74
20220202|830830105|SKY|2723|SKYLINE CHAMPION CORPORATION|68.11
20220202|83084W104|SKYI|53113|SKY CENTY INVT INC|0.04
20220202|83085C107|SKYH|3972|SKY HARBOUR GROUP CORP COM CL |6.25
20220202|83086L205|SLHG|15952|SKYLIGHT HEALTH GROUP INC COM |1.03
20220202|831445101|SLBG|3|SLINGER BAG INC COM|1.34
20220202|831664107|DMTTF|4769|SMALL PHARMA INC (CANADA)|0.17
20220202|83171T105|SMME|41192|SMARTMETRIC INC COM STK|0.02
20220202|831754106|SWBI|327|SMITH & WESSON BRANDS INC|17.19
20220202|83192H106|SDC|498450|SMILEDIRECTCLUB INC CL A|2.91
20220202|83193E102|EM|11064|SMART SH GLOBAL LTD ADR (CYM) |1.85
20220202|83193G107|SMRT|87|SMARTRENT INC|7.86
20220202|83200N103|SMAR|748|SMARTSHEET INC CL A|63.11
20220202|832154207|SMSI|15982|SMITH MICRO SOFTWARE INC COM N|4.12
20220202|832156103|SMID|1404|SMITH-MIDLAND CORP|26.55
20220202|83238P203|SMGZY|31|SMITHS GROUP PLC SPONSORED ADR|21.30
20220202|832696405|SJM|699|J.M. SMUCKER CO (NEW)|138.50
20220202|83272W106|SMFKY|240|SMURFIT KAPPA GROUP PLC|54.86
20220202|83303Y105|SNPO|1420|SNAP ONE HLDGS CORP COM (DE)|18.90
20220202|83304A106|SNAP|42|SNAP INC CL A|33.66
20220202|83342V104|SNWGF|29494|SNOWLINE GOLD CORP COM SHS (CA|0.57
20220202|833445109|SNOW|6|SNOWFLAKE INC CL A (DE)|283.76
20220202|83363K110|SLACWS|366|SOCIAL LEVERAGE ACQUISITION CO|0.53
20220202|83368E200|SCKT|35|SOCKET MOBILE INC COM STK NEW |3.73
20220202|83370P102|SOPA|14980|SOCIETY PASS INC COM|4.93
20220202|83405K102|SOBKY|45354|SOFTBANK CORP ADR (JAPAN)|12.58
20220202|83410S108|SOHU|3400|SOHU COM LTD SPONSORED ADR (CY|18.27
20220202|83417L106|WNDW|434|SOLARWINDOW TECHNOLOGIES INC (|3.52
20220202|83417R103|SIRC|270|SOLAR INTEGRATED ROOFING CORP |0.36
20220202|83418C105|SAENF|5735|SOLAR ALLIANCE ENERGY INC NEW |0.08
20220202|83418M103|SOI|1|SOLARIS OILFIELS INFRASTRUCTUR|8.01
20220202|83418T108|CIAN|45242|CIAN PLC|9.11
20220202|8342EP107|XPL|230|SOLITARIO ZINC CORP.|0.47
20220202|834203200|SLNO|104|SOLENO THERAPEUTICS INC COM NE|0.37
20220202|83422N105|SLDP|11652|SOLID PWR INC COM CL A (CO)|6.87
20220202|834223307|SNGX|5022|SOLIGENIX INC COM PAR $.001|0.65
20220202|83425T208|SOLS|799|SOLLENSYS CORP COM NEW|5.55
20220202|83425V104|DTC|18047|SOLO BRANDS INC CL A|12.05
20220202|834437402|SLVYY|286|SOLVAY S A|11.89
20220202|83444K105|SLGC|348|SOMALOGIC INC CL A COM (DE)|9.05
20220202|83445W108|SMAGF|971|SOMA GOLD CORP COM (CAN)|0.28
20220202|83540J101|SMPNY|1057|SOMPO JAPAN NIPPONKOA HLDGS IN|23.30
20220202|83542D102|SOND|73972|SONDER HLDGS INC|10.11
20220202|835431107|SONX|3344|SONENDO INC COM|7.62
20220202|835495102|SON|5050|SONOCO PRODUCTS CO.|57.70
20220202|835699307|SONY|56781|SONY GROUP CORPORATION|112.56
20220202|83587F202|SRNE|287661|SORRENTO THERAPEUTICS, INC.|3.46
20220202|83600C103|SOHO|62|SOTHERLY HOTELS INC COM STK (M|2.08
20220202|83600C301|SOHOB|63|SOTHERLY HOTELS INC PFD SER B |18.92
20220202|83600C400|SOHOO|113|SOTHERLY HOTELS INC CUM REDEM |18.69
20220202|83607A100|SFBC|245|SOUND FINL BANCORP INC COM STK|43.90
20220202|836144105|SOR|553|SOURCE CAPITAL INC|42.60
20220202|838518108|SJI|373064|SOUTH JERSEY INDS INC|25.31
20220202|838518207|SJIJ|23|SOUTH JERSEY INDS INC JR SUB N|25.57
20220202|840435101|STSBF|7315|SOUTH STAR BATTERY METALS CORP|0.20
20220202|840441109|SSB|2286|SOUTHSTATE CORP COM STK (SC)|84.82
20220202|842587107|SO|370530|SOUTHERN CO|67.99
20220202|842587602|SOLN|1200|SOUTHERN CO CORPORATE UNIT 201|52.53
20220202|842587883|SOJE|1530|SOUTHERN CO JR SUB NT SER 2020|24.02
20220202|84265V105|SCCO|3387|SOUTHERN COPPER CORPORATION CO|65.16
20220202|842873101|SFST|87|SOUTHERN FIRST BANCSHARES (SC)|58.97
20220202|84465L105|PORT|100|SOUTHPORT ACQUISITION CORP CL |9.85
20220202|844895102|SWX|123670|SOUTHWEST GAS HOLDINGS, INC. (|68.14
20220202|84612U107|SOVO|159|SOVO BRANDS INC COM (DE)|14.68
20220202|84677R114|SPAQWS|4534|SPARTAN ACQUISITION CORP III W|0.83
20220202|847215100|SPTN|9|SPARTANNASH CO COM STK (MI)|25.25
20220202|847577103|EDTXF|659|SPECTRAL MED INC COM (CANADA) |0.26
20220202|84763A108|SPPI|1337577|SPECTRUM PARMACEUTICALS INC|0.79
20220202|84790A105|SPB|38|SPECTRUM BRANDS HLDGS INC NEW |89.97
20220202|84833T103|SPRO|9641|SPERO THERAPEUTICS INC COM|11.18
20220202|84841L308|ANY|136943|SPHERE 3D CORP NEW COM SHS (CD|2.33
20220202|848560108|SPIR|73373|SPIRE GLOBAL INC CL A COM (DE)|2.53
20220202|84857L309|SRPRA|624|SPIRE INC DEP SHS REPSTG 1/100|26.50
20220202|848577102|SAVE|458|SPIRIT AIRLS INC COM|22.41
20220202|84858T202|FFIU|110|SPINNAKER ETF SER UVA UNCONSTR|25.26
20220202|84858T301|UVDV|3081|SPINNAKER ETF SER UVA DIVID VA|10.20
20220202|84858T400|THCX|185|SPINNAKER ETF SER CANNABIS ETF|7.69
20220202|84858T806|VSPY|4431|SPINNAKER ETF SER VECTORSHARES|10.00
20220202|84860W201|SRCPRA|16|SPIRIT RLTY CAP INC|25.36
20220202|84861D103|STXB|1|SPIRIT OF TEX BANCSHARES INC|27.89
20220202|84862C112|SBEVWS|6530|SPLASH BEVERAGE GROUP INC WT E|0.91
20220202|84862C203|SBEV|61131|SPLASH BEVERAGE GROUP INC|3.96
20220202|85205L107|SWTX|601|SPRINGWORKS THERAPEUTICS INC C|57.51
20220202|85205U107|SWSS|200|SPRINGWATER SPL SITUATIONS COR|9.79
20220202|85207K107|PSLV|78382|SPROTT PHYSICAL SILVER TR UIT |7.84
20220202|85207Q104|SPPP|757|SPROTT PHYSICAL PLATINUM AND|16.13
20220202|85208T107|CXM|809|SPRINKLR INC CL A (DE)|11.45
20220202|85209E109|SPRB|12085|SPRUCE BIOSCIENCES INC COM (DE|2.65
20220202|85210A104|SRUUF|745|SPROTT PHYSICAL URAN (CANADA) |11.20
20220202|85210B201|SGDJ|244|SPROTT ETF TRJ R GOLD MINERS E|38.12
20220202|852234103|SQ|25130|BLOCK,INC CLASS A COM STK|127.61
20220202|852312305|STAA|372|STAAR SURGICAL CO|74.16
20220202|852387406|STAF|14241|STAFFING 360 SOLUTIONS|0.87
20220202|85256A109|STGW|571|STAGWELL INC CL A (DE)|7.45
20220202|853118206|SGBLY|86322|STANDARD BANK GROUP LTD SPONSO|9.91
20220202|853254100|SCBFY|1134|STANDARD CHARTERED PLC ADR (UK|15.08
20220202|853606101|SLI|292316|STANDARD LITHIUM LTD (CANADA) |7.57
20220202|853666105|SMP|67|STANDARD MTR PRODS INC|47.85
20220202|854502846|SWT|1122|STANLEY BLACK & DECKER INC|104.88
20220202|85472N109|STN|4|STANTEC INC. COM|53.12
20220202|85513Q103|STRR|6804|STAR EQUITY HLDGS INC|1.35
20220202|85513Q202|STRRP|252|STAR EQUITY HLDGS INC PERP PFD|10.20
20220202|85521B742|AGOX|20364|STARBOARD INVT TR|24.29
20220202|85521B759|RHTX|6625|STARBOARD INVT TR RH TACTICAL |14.77
20220202|85521B767|AHHX|127|STARBOARD INVT TR ADAPTIVE HIG|9.92
20220202|85521B775|RHRX|14617|STARBOARD INVT TR RH TACTICAL |13.71
20220202|85521B783|AMAX|853|STARBOARD INVT TR RH HEDGED MU|9.23
20220202|85521B791|AQGX|1|STARBOARD INVT TR AI QUALITY G|15.40
20220202|855244109|SBUX|7270|STARBUCKS CORPORATION|98.76
20220202|85529E102|STGZ|2058|STARGAZE ENTMT GROUP INC COMMO|0.39
20220202|85569C107|SRT|240|STARTEK INC.|4.86
20220202|85571U202|SSET|10234|STARSTREAM ENTERTAINMENT INC C|0.01
20220202|857477608|STTPRD|1138|STATE STR CORP DEP SHS REPSTG |26.64
20220202|85789A105|MITO|3433|STEALTH BIOTHERAPEUTICS CORP S|0.67
20220202|85814R206|SPLPPRA|364|STEEL PARTNERS HLDGS LP PFD UN|23.85
20220202|858155203|SCS|3981|STEELCASE INC CL A|12.33
20220202|85853F105|STLJF|10|STELLA JONES INC (CANADA)|31.78
20220202|85858U107|STMH|42530|STEM HLDGS INC|0.10
20220202|858586100|SCL|19276|STEPAN COMPANY|110.17
20220202|85859N102|STEM|40655|STEM INC COM (DE)|12.63
20220202|85913R206|STPGF|474|STEPPE GOLD LTD COM (CAN)|0.97
20220202|85917A100|STL|813|STERLING BANCORP DEL COM STK|26.29
20220202|85917T109|STER|2580|STERLING CHECK CORP COM (DE)|20.30
20220202|859241101|STRL|2700|STERLING CONSTRUCTION CO INC|26.52
20220202|85941M104|SAGGF|482|STERLING METALS CORP (CANADA) |0.18
20220202|860630706|SFPRB|202|STIFEL FINL CORP DEP SHS REPST|26.17
20220202|860630870|SFPRC|2596|STIFEL FINL CORP DEP SHS REPST|26.22
20220202|861012102|STM|2388|STMICROELECTRONICS N.V.|47.13
20220202|86164T107|EDF|4834|STONE HBR EMERGING MKTS INCOME|6.54
20220202|86184W106|STON|1759|STONEMOR INC COM (DE)|2.43
20220202|86210M106|SEOAY|13859|STORA ENSO OYJ, ADS(RP 1 SR R)|20.88
20220202|86260J102|STRN|25753|STRAN & CO INC COM|2.12
20220202|86260J110|STRNW|7676|STRAN & CO INC WT EXP|0.41
20220202|86280R506|HNDL|2817|STRATEGY SHS|24.85
20220202|86280R803|SSUS|61|STRATEGY SHS DAY HAGAN/NED DAV|35.79
20220202|86280R837|NZRO|1812|STRATEGY SHS STRATEGY SHARES H|23.55
20220202|86280R860|SSFI|1225|STRATEGY SHS DAY HAGAN/NED DAV|24.36
